Delivery day;Period;Supply total (MWh);Supply successful (MWh);Supply unsuccessful (MWh);Demand total (MWh);Demand successful (MWh);Demand unsuccessful (MWh);Price (€/MWh);ATC SK ➝ CZ (MW);Flow SK ➝ CZ (MWh);ATC CZ ➝ SK (MW);Flow CZ ➝ SK (MWh);Price CZ (€/MWh);ATC SK ➝ HU (MW);Flow SK ➝ HU (MWh);ATC HU ➝ SK (MW);Flow HU ➝ SK (MWh);Price HU (€/MWh);ATC HU ➝ RO (MW);Flow HU ➝ RO (MWh);ATC RO ➝ HU (MW);Flow RO ➝ HU (MWh);Price RO (€/MWh),,,,,,,,,,
11.4.2021;2;943.6;595.6;348.0;568.6;373.6;195.0;46.35;1,455.0;0.0;2,045.0;1,838.9;46.35;2,100.0;2,060.9;1,300.0;0.0;46.35;842.0;528.5;758.0;0.0;46.35,,,,
11.4.2021;3;695.9;333.6;362.3;666.4;465.1;201.3;44.01;1,455.0;0.0;2,045.0;1,997.6;44.01;2,100.0;1,866.1;1,300.0;0.0;44.01;842.0;455.7;758.0;0.0;44.01,,,,
11.4.2021;4;708.3;398.0;310.3;610.9;461.1;149.8;42.47;1,455.0;0.0;2,045.0;1,960.6;42.47;2,100.0;1,897.5;1,300.0;0.0;42.47;842.0;528.3;758.0;0.0;42.47,,,,
11.4.2021;5;717.5;436.2;281.3;591.3;470.5;120.8;42.01;1,455.0;0.0;2,045.0;1,980.2;42.01;2,100.0;1,945.9;1,300.0;0.0;42.01;842.0;606.0;758.0;0.0;42.01,,,,
11.4.2021;6;700.6;419.2;281.4;555.8;426.9;128.9;41.91;1,455.0;0.0;2,045.0;1,685.5;41.91;2,100.0;1,677.8;1,300.0;0.0;41.91;842.0;466.2;758.0;0.0;41.91,,,,
11.4.2021;7;1,031.3;619.9;411.4;715.7;559.8;155.9;41.01;1,415.0;0.0;2,045.0;1,421.4;41.01;2,100.0;1,481.5;1,300.0;0.0;41.01;842.0;212.0;758.0;0.0;41.01,,,
11.4.2021;8;1,097.4;684.4;413.0;777.9;637.0;140.9;41.23;1,368.0;0.0;2,032.0;1,288.7;41.23;2,100.0;1,336.1;1,300.0;0.0;41.23;842.0;179.4;758.0;0.0;41.23,,,
11.4.2021;9;1,130.0;741.0;389.0;890.1;772.1;118.0;42.99;1,468.0;0.0;2,032.0;1,000.1;42.99;2,100.0;969.0;1,300.0;0.0;42.99;842.0;0.0;758.0;29.1;42.99,,,,
11.4.2021;10;1,128.4;738.4;390.0;1,034.2;917.2;117.0;44.00;1,468.0;0.0;2,032.0;778.4;44.00;2,100.0;599.6;1,300.0;0.0;44.00;842.0;0.0;758.0;378.1;44.00,,,,
11.4.2021;11;1,081.2;695.2;386.0;1,109.7;989.5;120.2;42.10;1,468.0;0.0;2,032.0;835.8;42.10;2,100.0;541.5;1,300.0;0.0;42.10;842.0;0.0;758.0;523.0;42.10,,,,
11.4.2021;12;958.2;672.2;286.0;1,062.5;942.3;120.2;42.00;1,368.0;0.0;2,032.0;867.6;42.00;2,100.0;597.5;1,300.0;0.0;42.00;842.0;0.0;758.0;758.0;42.00,,,,,
11.4.2021;13;972.8;688.8;284.0;888.0;816.1;71.9;40.10;1,468.0;0.0;2,032.0;751.8;40.10;2,100.0;624.5;1,300.0;0.0;40.10;842.0;0.0;758.0;758.0;39.62,,,,,,
11.4.2021;14;782.0;497.0;285.0;823.6;751.7;71.9;37.55;1,468.0;0.0;2,032.0;996.1;37.55;2,100.0;741.4;1,300.0;0.0;37.55;842.0;0.0;758.0;662.9;37.55,,,,,,
11.4.2021;15;720.7;435.7;285.0;842.6;832.1;10.5;36.29;1,468.0;0.0;2,032.0;1,077.5;36.29;2,100.0;681.1;1,300.0;0.0;36.29;842.0;0.0;758.0;686.9;36.29,,,,,
11.4.2021;16;694.4;409.4;285.0;769.3;706.3;63.0;38.10;1,468.0;0.0;2,032.0;1,321.0;38.10;2,100.0;1,024.1;1,300.0;0.0;38.10;842.0;0.0;758.0;541.6;38.10,,,,
11.4.2021;17;915.6;531.6;384.0;763.3;645.3;118.0;42.20;1,438.0;0.0;2,032.0;1,517.0;42.20;2,100.0;1,403.3;1,300.0;0.0;42.20;842.0;0.0;758.0;237.3;42.20,,,,
11.4.2021;18;971.0;601.0;370.0;716.6;595.6;121.0;49.23;1,368.0;0.0;2,032.0;1,667.8;49.23;2,100.0;1,673.2;1,300.0;0.0;49.23;842.0;0.0;758.0;126.1;49.23,,,,
11.4.2021;19;1,097.2;723.2;374.0;687.5;546.0;141.5;55.31;1,368.0;0.0;2,032.0;1,098.1;55.31;2,100.0;1,275.3;1,300.0;0.0;55.31;842.0;45.9;758.0;0.0;55.31,,,
11.4.2021;20;1,081.4;708.4;373.0;813.9;592.9;221.0;67.00;1,368.0;0.0;2,032.0;1,806.1;67.00;2,100.0;1,921.6;1,300.0;0.0;67.00;842.0;391.1;758.0;0.0;67.00,,,
11.4.2021;21;1,124.0;905.0;219.0;868.2;648.7;219.5;69.28;1,368.0;0.0;2,032.0;1,801.5;69.28;2,100.0;2,057.8;1,300.0;0.0;69.28;842.0;360.3;758.0;0.0;69.28,,,
11.4.2021;22;1,030.1;671.1;359.0;820.7;614.7;206.0;63.28;1,368.0;0.0;2,032.0;1,508.8;63.28;2,100.0;1,565.2;1,300.0;0.0;63.28;842.0;291.8;758.0;0.0;63.28,,,
11.4.2021;23;1,024.4;648.4;376.0;635.5;489.0;146.5;58.13;1,355.0;0.0;2,045.0;899.0;58.13;2,100.0;1,058.4;1,300.0;0.0;58.13;842.0;0.0;758.0;16.1;58.13,,,,
11.4.2021;24;1,023.2;654.9;368.3;570.4;449.6;120.8;54.00;1,455.0;0.0;2,045.0;1,178.7;54.00;2,100.0;1,384.0;1,300.0;0.0;54.00;842.0;241.9;758.0;0.0;54.00,,,
12.4.2021;1;1,134.2;726.0;408.2;476.9;334.0;142.9;54.01;1,455.0;0.0;2,045.0;1,272.2;54.01;2,100.0;1,664.2;1,600.0;0.0;54.01;842.0;375.3;758.0;0.0;54.01,,,
12.4.2021;2;1,188.2;1,064.1;124.1;440.8;303.1;137.7;50.60;1,355.0;0.0;2,045.0;660.1;50.60;2,100.0;1,421.1;1,600.0;0.0;50.60;842.0;380.3;758.0;0.0;50.60,,,
12.4.2021;3;1,177.8;958.6;219.2;473.4;330.5;142.9;50.01;1,355.0;0.0;2,045.0;493.1;50.01;2,100.0;1,121.2;1,600.0;0.0;50.01;842.0;295.8;758.0;0.0;50.01,,,,
12.4.2021;4;1,098.0;678.6;419.4;481.0;343.0;138.0;50.01;1,455.0;0.0;2,045.0;734.4;50.01;2,100.0;1,070.0;1,600.0;0.0;50.01;842.0;267.5;758.0;0.0;50.01,,,,
12.4.2021;5;1,267.0;920.3;346.7;548.2;410.9;137.3;51.30;1,355.0;0.0;2,045.0;734.3;51.30;2,100.0;1,243.7;1,600.0;0.0;51.30;842.0;390.0;758.0;0.0;51.30,,,,
12.4.2021;6;1,189.3;827.6;361.7;643.6;503.7;139.9;56.46;1,365.0;0.0;2,045.0;1,417.4;56.46;2,100.0;1,741.3;1,600.0;0.0;56.46;842.0;441.0;758.0;0.0;56.46,,,
12.4.2021;7;1,077.2;664.1;413.1;868.1;734.6;133.5;67.50;1,355.0;0.0;2,045.0;1,235.4;67.50;2,100.0;1,164.9;1,600.0;0.0;67.50;852.0;12.2;748.0;0.0;67.50,,,
12.4.2021;8;933.3;918.2;15.1;992.4;854.9;137.5;79.40;1,468.0;0.0;2,032.0;1,158.6;79.40;2,100.0;1,221.9;1,600.0;0.0;79.40;852.0;411.9;748.0;0.0;79.40,,,,
12.4.2021;9;1,018.7;1,003.6;15.1;1,011.4;864.1;147.3;84.30;1,368.0;0.0;1,532.0;1,024.5;84.30;2,000.0;1,164.0;1,600.0;0.0;84.30;852.0;474.6;748.0;0.0;84.30,
12.4.2021;10;663.2;650.1;13.1;1,039.0;891.1;147.9;80.00;1,368.0;0.0;1,532.0;1,210.4;80.00;2,000.0;969.4;1,600.0;0.0;80.00;852.0;557.2;748.0;0.0;80.00,,,,
12.4.2021;11;694.2;659.1;35.1;977.1;829.2;147.9;71.90;1,368.0;0.0;1,532.0;806.9;71.90;2,000.0;636.8;1,600.0;0.0;71.90;852.0;239.4;748.0;0.0;71.90,,,,,,
12.4.2021;12;722.7;607.6;115.1;1,036.4;889.5;146.9;68.42;1,368.0;0.0;1,532.0;1,010.3;68.42;2,000.0;728.4;1,600.0;0.0;68.42;852.0;109.6;748.0;0.0;68.42,,,,
12.4.2021;13;706.6;616.1;90.5;1,016.4;873.3;143.1;68.00;1,368.0;0.0;1,532.0;802.7;68.00;2,000.0;545.5;1,600.0;0.0;68.00;852.0;0.0;748.0;5.6;68.00,,,,,
12.4.2021;14;655.5;534.4;121.1;966.1;823.0;143.1;63.30;1,368.0;0.0;1,532.0;787.6;63.30;2,000.0;499.0;1,600.0;0.0;63.30;852.0;0.0;748.0;64.3;63.30,,,,,,
12.4.2021;15;727.8;515.7;212.1;905.2;765.7;139.5;62.70;1,368.0;0.0;1,532.0;920.7;62.70;2,000.0;670.7;1,600.0;0.0;62.70;852.0;0.0;748.0;94.1;62.70,,,,,,
12.4.2021;16;808.4;494.3;314.1;812.8;667.7;145.1;62.94;1,368.0;0.0;1,532.0;1,069.8;62.94;2,000.0;896.4;1,600.0;0.0;62.94;852.0;0.0;748.0;97.7;62.94,,,,,
12.4.2021;17;741.1;439.0;302.1;801.6;657.7;143.9;64.00;1,368.0;0.0;1,532.0;1,223.5;64.00;2,000.0;1,004.8;1,600.0;0.0;64.00;852.0;0.0;748.0;126.2;64.00,,,,
12.4.2021;18;649.4;476.3;173.1;768.6;629.0;139.6;67.32;1,368.0;0.0;1,532.0;1,044.5;67.32;2,000.0;891.8;1,600.0;0.0;67.32;852.0;44.7;748.0;0.0;67.32,,,,,
12.4.2021;19;966.4;875.3;91.1;798.9;661.3;137.6;72.99;1,368.0;0.0;1,532.0;1,082.0;72.99;2,000.0;1,296.0;1,600.0;0.0;72.99;852.0;293.0;748.0;0.0;72.99,,,,
12.4.2021;20;1,033.5;1,018.4;15.1;877.0;728.1;148.9;84.86;1,368.0;0.0;1,532.0;1,331.5;84.86;2,000.0;1,621.8;1,600.0;0.0;84.86;852.0;572.2;748.0;0.0;84.86,,
12.4.2021;21;956.4;941.3;15.1;999.7;830.7;169.0;85.92;1,368.0;0.0;1,532.0;1,420.2;85.92;2,000.0;1,530.8;1,600.0;0.0;85.92;852.0;396.7;748.0;0.0;85.92,,,,
12.4.2021;22;820.0;761.9;58.1;824.6;678.5;146.1;75.00;1,368.0;0.0;1,532.0;1,188.7;75.00;2,000.0;1,272.1;1,600.0;0.0;75.00;852.0;157.3;748.0;0.0;75.00,,,,
12.4.2021;23;822.1;567.0;255.1;711.5;570.4;141.1;70.07;1,355.0;0.0;1,545.0;1,233.5;70.07;2,000.0;1,230.1;1,600.0;0.0;70.07;842.0;277.1;758.0;0.0;70.07,,,,
12.4.2021;24;1,101.4;608.3;493.1;628.9;498.3;130.6;61.96;1,355.0;0.0;1,545.0;1,254.0;61.96;2,000.0;1,364.0;1,600.0;0.0;61.96;842.0;177.8;758.0;0.0;61.96,,,
13.4.2021;1;1,075.2;691.8;383.4;585.0;449.5;135.5;58.06;1,355.0;0.0;1,545.0;1,287.3;58.06;2,000.0;1,529.6;1,600.0;0.0;58.06;842.0;207.2;758.0;0.0;58.06,,,
13.4.2021;2;1,140.5;772.2;368.3;543.9;408.5;135.4;54.93;1,355.0;0.0;1,545.0;957.2;54.93;2,000.0;1,320.9;1,600.0;0.0;54.93;842.0;271.6;758.0;0.0;54.93,,,,
13.4.2021;3;1,172.1;806.8;365.3;579.4;444.0;135.4;53.56;1,355.0;0.0;1,545.0;883.4;53.56;2,000.0;1,246.2;1,600.0;0.0;53.56;842.0;366.9;758.0;0.0;53.56,,,,
13.4.2021;4;1,147.2;780.8;366.4;604.2;468.7;135.5;53.20;1,355.0;0.0;1,545.0;1,048.3;53.20;2,000.0;1,360.4;1,600.0;0.0;53.20;842.0;495.2;758.0;0.0;53.20,,,
13.4.2021;5;1,120.8;751.3;369.5;656.2;520.6;135.6;54.62;1,355.0;0.0;1,545.0;1,356.1;54.62;2,000.0;1,586.8;1,600.0;0.0;54.62;842.0;686.7;758.0;0.0;54.62,,,
13.4.2021;6;1,072.8;713.7;359.1;696.1;560.1;136.0;59.62;1,355.0;0.0;1,545.0;1,545.0;58.91;2,000.0;1,698.6;1,600.0;0.0;59.62;842.0;698.2;758.0;0.0;59.62,,,
13.4.2021;7;963.4;948.4;15.0;919.8;790.8;129.0;76.92;1,355.0;0.0;1,545.0;1,545.0;74.00;2,000.0;1,702.6;1,600.0;0.0;76.92;852.0;343.7;748.0;0.0;76.92,,,,
13.4.2021;8;793.7;757.7;36.0;1,080.9;873.2;207.7;89.44;1,368.0;0.0;1,532.0;1,532.0;83.59;2,000.0;1,416.5;1,600.0;0.0;89.44;852.0;485.9;748.0;0.0;89.44,,,
13.4.2021;9;613.8;570.8;43.0;1,095.2;857.9;237.3;94.29;1,368.0;0.0;1,532.0;1,532.0;87.42;2,000.0;1,244.9;1,600.0;0.0;94.29;852.0;244.7;748.0;0.0;94.29,,,
13.4.2021;10;628.1;580.1;48.0;1,211.4;985.9;225.5;91.55;1,368.0;0.0;1,532.0;1,532.0;78.18;2,000.0;1,126.2;1,600.0;0.0;91.55;852.0;52.8;748.0;0.0;91.55,,,
13.4.2021;11;486.0;475.0;11.0;1,158.7;1,027.5;131.2;84.69;1,368.0;0.0;1,532.0;1,502.9;84.69;2,000.0;950.4;1,600.0;0.0;84.69;852.0;0.0;748.0;212.4;84.69,,,
13.4.2021;12;480.4;469.4;11.0;1,325.1;1,093.1;232.0;83.32;1,368.0;0.0;1,532.0;1,442.5;83.32;2,000.0;818.8;1,600.0;0.0;83.32;852.0;0.0;748.0;478.2;83.32,,,
13.4.2021;13;503.7;492.7;11.0;1,458.8;1,078.8;380.0;77.62;1,368.0;0.0;1,532.0;1,209.2;77.62;2,000.0;623.1;1,600.0;0.0;77.62;852.0;0.0;748.0;594.6;77.62,,,
13.4.2021;14;548.7;537.7;11.0;1,600.1;1,035.2;564.9;72.70;1,368.0;0.0;1,532.0;950.9;72.70;2,000.0;453.4;1,600.0;0.0;72.70;852.0;0.0;748.0;700.8;72.70,,,,
13.4.2021;15;590.0;549.1;40.9;1,553.1;988.8;564.3;65.50;1,368.0;0.0;1,532.0;1,270.2;65.50;2,000.0;830.5;1,600.0;0.0;65.50;852.0;0.0;748.0;426.4;65.50,,,,
13.4.2021;16;691.2;655.7;35.5;1,434.2;902.8;531.4;64.30;1,368.0;0.0;1,532.0;1,187.3;64.30;2,000.0;940.2;1,600.0;0.0;64.30;852.0;0.0;748.0;546.7;64.30,,,,
13.4.2021;17;768.7;649.7;119.0;1,366.8;897.2;469.6;63.50;1,368.0;0.0;1,532.0;1,159.6;63.50;2,000.0;912.1;1,600.0;0.0;63.50;852.0;0.0;748.0;625.6;63.50,,,,
13.4.2021;18;858.6;589.6;269.0;942.5;806.8;135.7;62.99;1,368.0;0.0;1,532.0;1,420.0;62.99;2,000.0;1,202.8;1,600.0;0.0;62.99;852.0;0.0;748.0;342.7;62.99,,,,
13.4.2021;19;802.1;686.1;116.0;974.9;824.0;150.9;72.65;1,368.0;0.0;1,532.0;1,532.0;71.28;2,000.0;1,394.1;1,600.0;0.0;72.65;852.0;0.0;748.0;130.8;72.65,,,,
13.4.2021;20;716.4;689.4;27.0;998.4;854.4;144.0;84.33;1,368.0;0.0;1,532.0;1,532.0;83.93;2,000.0;1,367.0;1,600.0;0.0;84.33;852.0;0.0;748.0;104.9;84.33,,,,
13.4.2021;21;692.8;667.8;25.0;1,102.0;903.5;198.5;86.56;1,368.0;0.0;1,532.0;1,186.9;86.56;2,000.0;951.2;1,600.0;0.0;86.56;852.0;0.0;748.0;507.8;86.56,,,,
13.4.2021;22;831.1;818.1;13.0;930.5;790.4;140.1;76.80;1,368.0;0.0;1,532.0;495.4;76.80;2,000.0;523.1;1,600.0;0.0;76.80;852.0;0.0;748.0;634.1;76.80,,,,,,
13.4.2021;23;1,098.1;747.1;351.0;795.2;633.8;161.4;70.71;1,355.0;0.0;1,545.0;858.4;70.71;2,000.0;971.7;1,600.0;0.0;70.71;842.0;0.0;758.0;440.0;70.71,,,,,
13.4.2021;24;1,031.2;699.5;331.7;736.4;581.6;154.8;62.30;1,355.0;0.0;1,545.0;1,108.4;62.30;2,000.0;1,226.3;1,600.0;0.0;62.30;842.0;0.0;758.0;294.9;62.30,,,
14.4.2021;1;937.9;811.9;126.0;572.4;501.3;71.1;59.01;1,355.0;0.0;1,545.0;703.6;59.01;2,000.0;1,014.2;1,600.0;0.0;59.01;842.0;0.0;758.0;321.2;59.01,,,,,
14.4.2021;2;670.3;555.5;114.8;539.3;468.4;70.9;58.17;1,355.0;0.0;1,545.0;439.3;58.17;2,000.0;526.4;1,600.0;0.0;58.17;842.0;0.0;758.0;476.1;58.17,,,,,,
14.4.2021;3;733.4;546.6;186.8;556.6;483.7;72.9;57.52;1,355.0;0.0;1,545.0;192.1;57.52;2,000.0;255.0;1,600.0;0.0;57.52;842.0;0.0;758.0;458.9;57.52,,,,,,
14.4.2021;4;739.0;627.2;111.8;553.2;480.3;72.9;57.44;1,355.0;0.0;1,545.0;152.7;57.44;2,000.0;299.6;1,600.0;0.0;57.44;842.0;0.0;758.0;340.9;57.44,,,,,,
14.4.2021;5;693.9;580.1;113.8;617.3;544.4;72.9;59.01;1,355.0;0.0;1,545.0;575.1;59.01;2,000.0;610.8;1,600.0;0.0;59.01;842.0;0.0;758.0;201.7;59.01,,,,,,
14.4.2021;6;1,121.6;1,003.2;118.4;644.5;531.3;113.2;62.19;1,355.0;0.0;1,545.0;788.8;62.19;2,000.0;1,260.7;1,600.0;0.0;62.19;842.0;40.8;758.0;0.0;62.19,,,
14.4.2021;7;778.2;777.5;0.7;831.7;762.5;69.2;80.00;1,355.0;0.0;1,545.0;763.3;80.00;2,000.0;778.3;1,600.0;0.0;80.00;852.0;0.0;748.0;244.6;80.00,,,,,,
14.4.2021;8;772.2;772.2;0.0;991.3;860.2;131.1;104.78;1,368.0;0.0;1,532.0;1,016.4;104.78;2,000.0;928.4;1,600.0;0.0;104.78;852.0;0.0;748.0;285.4;104.78,,,,,
14.4.2021;9;667.1;667.1;0.0;907.6;841.5;66.1;108.68;1,368.0;0.0;1,332.0;1,125.2;108.68;2,000.0;950.8;1,600.0;0.0;108.68;852.0;0.0;748.0;388.5;108.68,,,,,
14.4.2021;10;746.8;746.8;0.0;968.0;897.1;70.9;95.11;1,368.0;0.0;1,332.0;1,332.0;87.86;2,000.0;1,181.7;1,600.0;0.0;95.11;852.0;0.0;748.0;208.8;95.11,,,,
14.4.2021;11;596.5;596.5;0.0;927.6;914.1;13.5;84.13;1,368.0;0.0;1,332.0;1,332.0;76.92;2,000.0;1,014.4;1,600.0;0.0;84.13;852.0;0.0;748.0;91.9;84.13,,,,
14.4.2021;12;640.5;640.5;0.0;1,102.9;1,031.4;71.5;83.05;1,368.0;0.0;1,332.0;1,332.0;79.56;2,000.0;941.1;1,600.0;0.0;83.05;852.0;70.7;748.0;0.0;83.05,,,
14.4.2021;13;647.5;646.5;1.0;1,068.2;999.6;68.6;79.35;1,368.0;0.0;1,332.0;1,280.7;79.35;2,000.0;927.6;1,600.0;0.0;79.35;852.0;91.6;748.0;0.0;79.35,,,,
14.4.2021;14;649.1;648.1;1.0;1,020.1;945.2;74.9;75.18;1,368.0;0.0;1,532.0;972.2;75.18;2,000.0;675.1;1,600.0;0.0;75.18;852.0;120.9;748.0;0.0;75.18,,,,,
14.4.2021;15;762.5;713.5;49.0;959.0;888.6;70.4;69.34;1,368.0;0.0;1,532.0;1,009.4;69.34;2,000.0;834.3;1,600.0;0.0;69.34;852.0;230.9;748.0;0.0;69.34,,,,,
14.4.2021;16;917.6;683.8;233.8;888.7;767.4;121.3;66.00;1,368.0;0.0;1,532.0;1,000.0;66.00;2,000.0;916.4;1,600.0;0.0;66.00;852.0;244.1;748.0;0.0;66.00,,,,,
14.4.2021;17;914.4;713.0;201.4;895.7;776.3;119.4;65.89;1,368.0;0.0;1,532.0;1,518.0;65.89;2,000.0;1,454.7;1,600.0;0.0;65.89;852.0;213.5;748.0;0.0;65.89,,,,
14.4.2021;18;814.0;813.0;1.0;862.1;791.7;70.4;69.13;1,368.0;0.0;1,532.0;1,532.0;68.93;2,000.0;1,553.3;1,600.0;0.0;69.13;852.0;143.6;748.0;0.0;69.13,,,,
14.4.2021;19;730.1;729.1;1.0;900.5;823.7;76.8;76.96;1,368.0;0.0;1,532.0;1,532.0;76.11;2,000.0;1,437.4;1,600.0;0.0;76.96;852.0;145.4;748.0;0.0;76.96,,,,
14.4.2021;20;826.0;826.0;0.0;943.1;815.1;128.0;93.01;1,368.0;0.0;1,532.0;1,532.0;90.73;2,000.0;1,542.9;1,600.0;0.0;93.01;852.0;358.1;748.0;0.0;93.01,,,,
14.4.2021;21;863.1;863.1;0.0;1,033.2;877.4;155.8;96.48;1,368.0;0.0;1,532.0;1,532.0;96.28;2,000.0;1,517.7;1,600.0;0.0;96.48;852.0;119.3;748.0;0.0;96.48,,,
14.4.2021;22;819.6;819.6;0.0;835.4;757.3;78.1;82.41;1,368.0;0.0;1,532.0;1,385.4;82.41;2,000.0;1,447.7;1,600.0;0.0;82.41;852.0;0.0;748.0;118.7;82.41,,,,
14.4.2021;23;1,078.1;974.1;104.0;703.6;632.0;71.6;73.89;1,355.0;0.0;1,545.0;953.4;73.89;2,000.0;1,295.5;1,600.0;0.0;73.89;842.0;0.0;758.0;170.9;73.89,,,,
14.4.2021;24;1,092.8;918.8;174.0;621.9;545.5;76.4;65.23;1,355.0;0.0;1,545.0;660.7;65.23;2,000.0;1,034.0;1,600.0;0.0;65.23;842.0;0.0;758.0;496.8;65.23,,,,
15.4.2021;1;958.9;881.9;77.0;569.6;498.5;71.1;63.49;1,355.0;0.0;1,545.0;998.5;63.49;2,000.0;1,381.9;1,600.0;0.0;63.49;842.0;0.0;758.0;630.6;63.49,,,,,
15.4.2021;2;1,025.9;963.1;62.8;521.0;450.1;70.9;61.84;1,355.0;0.0;1,545.0;345.0;61.84;2,000.0;858.0;1,600.0;0.0;61.84;842.0;0.0;758.0;758.0;59.97,,,,,
15.4.2021;3;1,061.3;1,000.5;60.8;550.5;474.7;75.8;59.67;1,355.0;0.0;1,545.0;289.1;59.67;2,000.0;814.9;1,600.0;0.0;59.67;842.0;0.0;758.0;758.0;56.54,,,,
15.4.2021;4;1,070.5;1,009.7;60.8;565.2;492.3;72.9;59.16;1,355.0;0.0;1,545.0;199.6;59.16;2,000.0;717.0;1,600.0;0.0;59.16;842.0;0.0;758.0;758.0;57.75,,,,
15.4.2021;5;1,025.1;962.3;62.8;610.1;536.9;73.2;60.34;1,355.0;0.0;1,545.0;519.9;60.34;2,000.0;945.3;1,600.0;0.0;60.34;842.0;0.0;758.0;650.2;60.34,,,,,
15.4.2021;6;1,217.5;1,148.1;69.4;698.5;625.1;73.4;63.66;1,355.0;0.0;1,545.0;938.1;63.66;2,000.0;1,461.1;1,600.0;0.0;63.66;842.0;0.0;758.0;252.4;63.66,,,
15.4.2021;7;887.3;887.3;0.0;871.6;796.1;75.5;83.71;1,355.0;0.0;1,545.0;702.0;83.71;2,000.0;793.2;1,600.0;0.0;83.71;852.0;0.0;748.0;564.8;83.71,,,,,,
15.4.2021;8;1,077.0;1,077.0;0.0;1,003.9;880.7;123.2;110.77;1,368.0;0.0;1,532.0;1,167.3;110.77;2,000.0;1,363.6;1,600.0;0.0;110.77;852.0;0.0;748.0;483.9;110.77,
15.4.2021;9;943.7;943.7;0.0;983.4;771.5;211.9;120.87;1,368.0;0.0;1,532.0;1,116.0;120.87;2,000.0;1,288.2;1,600.0;0.0;120.87;852.0;0.0;748.0;527.0;120.87,,,,
15.4.2021;10;787.2;787.2;0.0;1,053.9;936.7;117.2;93.59;1,368.0;0.0;1,532.0;1,532.0;88.48;2,000.0;1,382.5;1,600.0;0.0;93.59;852.0;0.0;748.0;5.9;93.59,,,
15.4.2021;11;683.7;683.7;0.0;1,020.4;905.4;115.0;89.67;1,368.0;0.0;1,532.0;1,532.0;81.00;2,000.0;1,310.3;1,600.0;0.0;89.67;852.0;32.3;748.0;0.0;89.67,,,
15.4.2021;12;663.7;663.7;0.0;1,114.1;1,039.8;74.3;82.29;1,368.0;0.0;1,532.0;1,532.0;80.00;2,000.0;1,155.9;1,600.0;0.0;82.29;852.0;121.2;748.0;0.0;82.29,,
15.4.2021;13;654.5;654.5;0.0;1,098.2;1,029.6;68.6;77.99;1,368.0;0.0;1,532.0;1,531.4;77.99;2,000.0;1,156.3;1,600.0;0.0;77.99;852.0;80.0;748.0;0.0;77.99,,
15.4.2021;14;676.7;676.7;0.0;1,065.3;991.0;74.3;77.82;1,368.0;0.0;1,532.0;1,375.8;77.82;2,000.0;1,061.5;1,600.0;0.0;77.82;852.0;0.0;748.0;98.9;77.82,,,
15.4.2021;15;806.2;796.2;10.0;1,013.7;946.7;67.0;70.70;1,368.0;0.0;1,532.0;1,479.9;70.70;2,000.0;1,329.4;1,600.0;0.0;70.70;852.0;0.0;748.0;19.6;70.70,,,
15.4.2021;16;827.0;822.0;5.0;945.4;873.5;71.9;70.00;1,368.0;0.0;1,532.0;1,307.4;70.00;2,000.0;1,255.9;1,600.0;0.0;70.00;852.0;0.0;748.0;78.0;70.00,,,,
15.4.2021;17;778.5;773.5;5.0;965.0;890.1;74.9;70.90;1,368.0;0.0;1,532.0;1,475.8;70.90;2,000.0;1,359.2;1,600.0;0.0;70.90;852.0;0.0;748.0;234.4;70.90,,,,
15.4.2021;18;780.7;780.7;0.0;924.6;849.7;74.9;76.46;1,368.0;0.0;1,532.0;1,532.0;70.36;2,000.0;1,463.0;1,600.0;0.0;76.46;852.0;0.0;748.0;25.4;76.46,,,,
15.4.2021;19;809.4;809.4;0.0;945.5;836.9;108.6;87.56;1,368.0;0.0;1,532.0;1,532.0;74.37;2,000.0;1,504.5;1,600.0;0.0;87.56;852.0;50.3;748.0;0.0;87.56,,,,
15.4.2021;20;906.7;906.7;0.0;975.2;838.5;136.7;105.08;1,368.0;0.0;1,532.0;1,532.0;87.34;2,000.0;1,600.2;1,600.0;0.0;105.08;852.0;411.7;748.0;0.0;105.08,,,,
15.4.2021;21;1,058.3;1,058.3;0.0;1,069.5;933.8;135.7;108.09;1,368.0;0.0;1,532.0;1,532.0;86.16;2,000.0;1,656.5;1,600.0;0.0;108.09;852.0;302.6;748.0;0.0;108.09,
15.4.2021;22;1,072.8;1,072.8;0.0;897.8;814.7;83.1;84.06;1,368.0;0.0;1,532.0;1,532.0;74.77;2,000.0;1,790.1;1,600.0;0.0;84.06;852.0;0.0;748.0;67.1;84.06,,
15.4.2021;23;1,039.2;1,039.2;0.0;782.7;714.1;68.6;78.88;1,355.0;0.0;1,545.0;1,545.0;66.54;2,000.0;1,870.1;1,600.0;0.0;78.88;842.0;0.0;758.0;94.4;78.88,,
15.4.2021;24;1,187.6;1,039.9;147.7;672.0;584.9;87.1;62.50;1,355.0;0.0;1,545.0;1,545.0;57.68;2,000.0;2,000.0;1,600.0;0.0;65.03;842.0;0.0;758.0;216.9;65.03,,
16.4.2021;1;1,160.6;768.8;391.8;755.9;550.5;205.4;60.40;1,355.0;0.0;1,545.0;1,545.0;59.01;2,000.0;1,763.3;1,600.0;0.0;60.40;842.0;10.3;758.0;0.0;60.40,,,
