date_1,value_1,date_2,value_2,sum
2018-01-04 13:30:00,130.68,2018-01-04 13:30:00,2689.0,2819.68
2018-01-04 13:45:00,131.16,2018-01-04 13:45:00,2648.0,2779.16
2018-01-04 14:00:00,136.2,2018-01-04 14:00:00,2654.0,2790.2
2018-01-04 14:15:00,136.98,2018-01-04 14:15:00,2696.0,2832.98
2018-01-04 14:30:00,136.98,2018-01-04 14:30:00,2723.0,2859.98
2018-01-04 14:45:00,136.32,2018-01-04 14:45:00,2737.0,2873.32
2018-01-04 15:00:00,136.85999999999999,2018-01-04 15:00:00,2724.0,2860.86
2018-01-04 15:15:00,138.06,2018-01-04 15:15:00,2674.0,2812.06
2018-01-04 15:30:00,141.66,2018-01-04 15:30:00,2685.0,2826.66
2018-01-04 15:45:00,140.52,2018-01-04 15:45:00,2691.0,2831.52
2018-01-04 16:00:00,139.62,2018-01-04 16:00:00,2670.0,2809.62
2018-01-04 16:15:00,139.2,2018-01-04 16:15:00,2653.0,2792.2
2018-01-04 16:30:00,229.02,2018-01-04 16:30:00,2647.0,2876.02
2018-01-04 16:45:00,235.32,2018-01-04 16:45:00,2637.0,2872.32
2018-01-04 17:00:00,239.45999999999998,2018-01-04 17:00:00,2670.0,2909.46
2018-01-04 17:15:00,238.62,2018-01-04 17:15:00,2734.0,2972.62
2018-01-04 17:30:00,237.84,2018-01-04 17:30:00,2770.0,3007.84
2018-01-04 17:45:00,235.74,2018-01-04 17:45:00,2741.0,2976.74
2018-01-04 18:00:00,235.62,2018-01-04 18:00:00,2732.0,2967.62
2018-01-04 18:15:00,234.0,2018-01-04 18:15:00,2717.0,2951.0
2018-01-04 18:30:00,234.60000000000002,2018-01-04 18:30:00,2714.0,2948.6
2018-01-04 18:45:00,234.84,2018-01-04 18:45:00,2736.0,2970.84
2018-01-04 19:00:00,233.57999999999998,2018-01-04 19:00:00,2752.0,2985.58
2018-01-04 19:15:00,234.12,2018-01-04 19:15:00,2755.0,2989.12
2018-01-04 19:30:00,226.07999999999998,2018-01-04 19:30:00,2758.0,2984.08
2018-01-04 19:45:00,218.34,2018-01-04 19:45:00,2757.0,2975.34
2018-01-04 20:00:00,220.56,2018-01-04 20:00:00,2743.0,2963.56
2018-01-04 20:15:00,227.94,2018-01-04 20:15:00,2733.0,2960.94
2018-01-04 20:30:00,227.10000000000002,2018-01-04 20:30:00,2733.0,2960.1
2018-01-04 20:45:00,227.04000000000002,2018-01-04 20:45:00,2729.0,2956.04
2018-01-04 21:00:00,226.26,2018-01-04 21:00:00,2726.0,2952.26
2018-01-04 21:15:00,225.66,2018-01-04 21:15:00,2731.0,2956.66
2018-01-04 21:30:00,225.0,2018-01-04 21:30:00,2750.0,2975.0
2018-01-04 21:45:00,223.32,2018-01-04 21:45:00,2757.0,2980.32
2018-01-04 22:00:00,244.92000000000002,2018-01-04 22:00:00,2758.0,3002.92
2018-01-04 22:15:00,244.26,2018-01-04 22:15:00,2735.0,2979.26
2018-01-04 22:30:00,242.10000000000002,2018-01-04 22:30:00,2725.0,2967.1
2018-01-04 22:45:00,240.36,2018-01-04 22:45:00,2720.0,2960.36
2018-01-04 23:00:00,234.48,2018-01-04 23:00:00,2717.0,2951.48
2018-01-04 23:15:00,233.34,2018-01-04 23:15:00,2715.0,2948.34
2018-01-04 23:30:00,233.16,2018-01-04 23:30:00,2713.0,2946.16
2018-01-04 23:45:00,233.10000000000002,2018-01-04 23:45:00,2713.0,2946.1
2018-01-05 00:00:00,231.60000000000002,2018-01-05 00:00:00,2711.0,2942.6
2018-01-05 00:15:00,231.14999999999998,2018-01-05 00:15:00,2711.0,2942.15
2018-01-05 00:30:00,230.70000000000002,2018-01-05 00:30:00,2710.0,2940.7
2018-01-05 00:45:00,231.12,2018-01-05 00:45:00,2716.0,2947.12
2018-01-05 01:00:00,230.88,2018-01-05 01:00:00,2715.0,2945.88
2018-01-05 01:15:00,229.44,2018-01-05 01:15:00,2682.0,2911.44
2018-01-05 01:30:00,228.78000000000003,2018-01-05 01:30:00,2674.0,2902.78
2018-01-05 01:45:00,228.36,2018-01-05 01:45:00,2689.0,2917.36
2018-01-05 02:00:00,230.64,2018-01-05 02:00:00,2690.0,2920.64
2018-01-05 02:15:00,232.14,2018-01-05 02:15:00,2694.0,2926.14
2018-01-05 02:30:00,229.20000000000002,2018-01-05 02:30:00,2695.0,2924.2
2018-01-05 02:45:00,224.10000000000002,2018-01-05 02:45:00,2616.0,2840.1
2018-01-05 03:00:00,239.70000000000002,2018-01-05 03:00:00,2569.0,2808.7
2018-01-05 03:15:00,237.78000000000003,2018-01-05 03:15:00,2620.0,2857.78
2018-01-05 03:30:00,235.74,2018-01-05 03:30:00,2638.0,2873.74
2018-01-05 03:45:00,235.07999999999998,2018-01-05 03:45:00,2613.0,2848.08
2018-01-05 04:00:00,233.94,2018-01-05 04:00:00,2620.0,2853.94
2018-01-05 04:15:00,231.84,2018-01-05 04:15:00,2696.0,2927.84
2018-01-05 04:30:00,230.70000000000002,2018-01-05 04:30:00,2731.0,2961.7
2018-01-05 04:45:00,230.34,2018-01-05 04:45:00,2712.0,2942.34
2018-01-05 05:00:00,229.92000000000002,2018-01-05 05:00:00,2589.0,2818.92
2018-01-05 05:15:00,228.36,2018-01-05 05:15:00,2579.0,2807.36
2018-01-05 05:30:00,228.29999999999998,2018-01-05 05:30:00,2603.0,2831.3
2018-01-05 05:45:00,227.28000000000003,2018-01-05 05:45:00,2606.0,2833.28
2018-01-05 06:00:00,226.14,2018-01-05 06:00:00,2605.0,2831.14
2018-01-05 06:15:00,225.42000000000002,2018-01-05 06:15:00,2602.0,2827.42
2018-01-05 06:30:00,224.82,2018-01-05 06:30:00,2601.0,2825.82
2018-01-05 06:45:00,223.74,2018-01-05 06:45:00,2598.0,2821.74
2018-01-05 07:00:00,222.89999999999998,2018-01-05 07:00:00,2597.0,2819.9
2018-01-05 07:15:00,222.0,2018-01-05 07:15:00,2630.0,2852.0
2018-01-05 07:30:00,222.29999999999998,2018-01-05 07:30:00,2653.0,2875.3
2018-01-05 07:45:00,217.02,2018-01-05 07:45:00,2622.0,2839.02
2018-01-05 08:00:00,233.57999999999998,2018-01-05 08:00:00,2598.0,2831.58
2018-01-05 08:15:00,183.96,2018-01-05 08:15:00,2639.0,2822.96
2018-01-05 08:30:00,251.10000000000002,2018-01-05 08:30:00,2634.0,2885.1
2018-01-05 08:45:00,248.76,2018-01-05 08:45:00,2614.0,2862.76
2018-01-05 09:00:00,249.36,2018-01-05 09:00:00,2612.0,2861.36
2018-01-05 09:15:00,247.86,2018-01-05 09:15:00,2608.0,2855.86
2018-01-05 09:30:00,250.20000000000002,2018-01-05 09:30:00,2604.0,2854.2
2018-01-05 09:45:00,251.10000000000002,2018-01-05 09:45:00,2603.0,2854.1
2018-01-05 10:00:00,249.48,2018-01-05 10:00:00,2598.0,2847.48
2018-01-05 10:15:00,259.98,2018-01-05 10:15:00,2658.0,2917.98
2018-01-05 10:30:00,265.86,2018-01-05 10:30:00,2628.0,2893.86
2018-01-05 10:45:00,264.65999999999997,2018-01-05 10:45:00,2607.0,2871.66
2018-01-05 11:00:00,263.04,2018-01-05 11:00:00,2598.0,2861.04
2018-01-05 11:15:00,260.88,2018-01-05 11:15:00,2577.0,2837.88
2018-01-05 11:30:00,258.6,2018-01-05 11:30:00,2578.0,2836.6
2018-01-05 11:45:00,258.24,2018-01-05 11:45:00,2539.0,2797.24
2018-01-05 12:00:00,271.32,2018-01-05 12:00:00,2514.0,2785.32
2018-01-05 12:15:00,278.52,2018-01-05 12:15:00,2567.0,2845.52
2018-01-05 12:30:00,278.76,2018-01-05 12:30:00,2550.0,2828.76
2018-01-05 12:45:00,270.65999999999997,2018-01-05 12:45:00,2560.0,2830.66
2018-01-05 13:00:00,301.86,2018-01-05 13:00:00,2529.0,2830.86
2018-01-05 13:15:00,296.82,2018-01-05 13:15:00,2457.0,2753.82
2018-01-05 13:30:00,292.08,2018-01-05 13:30:00,2500.0,2792.08
2018-01-05 13:45:00,277.5,2018-01-05 13:45:00,2533.0,2810.5
2018-01-05 14:00:00,267.48,2018-01-05 14:00:00,1373.0,1640.48
2018-01-05 14:15:00,268.02,2018-01-05 14:15:00,1437.0,1705.02
2018-01-05 14:30:00,271.38,2018-01-05 14:30:00,1492.0,1763.38
2018-01-05 14:45:00,271.86,2018-01-05 14:45:00,2680.0,2951.86
2018-01-05 15:00:00,267.65999999999997,2018-01-05 15:00:00,2582.0,2849.66
2018-01-05 15:15:00,281.52,2018-01-05 15:15:00,2513.0,2794.52
2018-01-05 15:30:00,288.18,2018-01-05 15:30:00,1697.0,1985.18
2018-01-05 15:45:00,284.64,2018-01-05 15:45:00,1338.0,1622.6399999999999
2018-01-05 16:00:00,280.08,2018-01-05 16:00:00,2463.0,2743.08
2018-01-05 16:15:00,276.24,2018-01-05 16:15:00,2717.0,2993.24
2018-01-05 16:30:00,276.42,2018-01-05 16:30:00,2701.0,2977.42
2018-01-05 16:45:00,274.38,2018-01-05 16:45:00,2643.0,2917.38
2018-01-05 17:00:00,270.96,2018-01-05 17:00:00,2634.0,2904.96
2018-01-05 17:15:00,266.46,2018-01-05 17:15:00,2670.0,2936.46
2018-01-05 17:30:00,276.0,2018-01-05 17:30:00,2643.0,2919.0
2018-01-05 17:45:00,289.86,2018-01-05 17:45:00,2629.0,2918.86
2018-01-05 18:00:00,286.02,2018-01-05 18:00:00,2652.0,2938.02
2018-01-05 18:15:00,282.48,2018-01-05 18:15:00,2671.0,2953.48
2018-01-05 18:30:00,278.64,2018-01-05 18:30:00,2673.0,2951.64
2018-01-05 18:45:00,274.14,2018-01-05 18:45:00,2647.0,2921.14
2018-01-05 19:00:00,272.28000000000003,2018-01-05 19:00:00,2632.0,2904.28
2018-01-05 19:15:00,270.9,2018-01-05 19:15:00,2637.0,2907.9
2018-01-05 19:30:00,269.15999999999997,2018-01-05 19:30:00,2656.0,2925.16
2018-01-05 19:45:00,267.54,2018-01-05 19:45:00,2664.0,2931.54
2018-01-05 20:00:00,265.56,2018-01-05 20:00:00,2662.0,2927.56
2018-01-05 20:15:00,267.36,2018-01-05 20:15:00,2664.0,2931.36
2018-01-05 20:30:00,265.32,2018-01-05 20:30:00,2663.0,2928.32
2018-01-05 20:45:00,263.04,2018-01-05 20:45:00,2636.0,2899.04
2018-01-05 21:00:00,261.18,2018-01-05 21:00:00,2634.0,2895.18
2018-01-05 21:15:00,258.78000000000003,2018-01-05 21:15:00,2672.0,2930.78
2018-01-05 21:30:00,258.6,2018-01-05 21:30:00,2683.0,2941.6
2018-01-05 21:45:00,258.0,2018-01-05 21:45:00,2686.0,2944.0
2018-01-05 22:00:00,252.29999999999998,2018-01-05 22:00:00,2684.0,2936.3
2018-01-05 22:15:00,256.26,2018-01-05 22:15:00,2689.0,2945.26
2018-01-05 22:30:00,289.26,2018-01-05 22:30:00,2664.0,2953.26
2018-01-05 22:45:00,297.12,2018-01-05 22:45:00,2692.0,2989.12
2018-01-05 23:00:00,299.64,2018-01-05 23:00:00,2710.0,3009.64
2018-01-05 23:15:00,294.06,2018-01-05 23:15:00,2705.0,2999.06
2018-01-05 23:30:00,290.76,2018-01-05 23:30:00,2656.0,2946.76
2018-01-05 23:45:00,288.12,2018-01-05 23:45:00,2693.0,2981.12
2018-01-06 00:00:00,286.56,2018-01-06 00:00:00,2706.0,2992.56
2018-01-06 00:15:00,285.51,2018-01-06 00:15:00,2634.0,2919.51
2018-01-06 00:30:00,284.46,2018-01-06 00:30:00,2615.0,2899.46
2018-01-06 00:45:00,282.78000000000003,2018-01-06 00:45:00,2673.0,2955.78
2018-01-06 01:00:00,280.20000000000005,2018-01-06 01:00:00,2689.0,2969.2
2018-01-06 01:15:00,278.4,2018-01-06 01:15:00,2708.0,2986.4
2018-01-06 01:30:00,276.96,2018-01-06 01:30:00,2727.0,3003.96
2018-01-06 01:45:00,276.29999999999995,2018-01-06 01:45:00,2678.0,2954.3
2018-01-06 02:00:00,274.44,2018-01-06 02:00:00,2602.0,2876.44
2018-01-06 02:15:00,273.36,2018-01-06 02:15:00,2611.0,2884.36
2018-01-06 02:30:00,295.74,2018-01-06 02:30:00,2638.0,2933.74
2018-01-06 02:45:00,293.46,2018-01-06 02:45:00,2637.0,2930.46
2018-01-06 03:00:00,291.6,2018-01-06 03:00:00,2610.0,2901.6
2018-01-06 03:15:00,289.5,2018-01-06 03:15:00,2624.0,2913.5
2018-01-06 03:30:00,288.18,2018-01-06 03:30:00,2634.0,2922.18
2018-01-06 03:45:00,285.06,2018-01-06 03:45:00,2641.0,2926.06
2018-01-06 04:00:00,283.68,2018-01-06 04:00:00,2638.0,2921.68
2018-01-06 04:15:00,281.28000000000003,2018-01-06 04:15:00,2641.0,2922.28
2018-01-06 04:30:00,280.92,2018-01-06 04:30:00,2641.0,2921.92
2018-01-06 04:45:00,279.65999999999997,2018-01-06 04:45:00,2629.0,2908.66
2018-01-06 05:00:00,279.71999999999997,2018-01-06 05:00:00,2602.0,2881.72
2018-01-06 05:15:00,278.34000000000003,2018-01-06 05:15:00,2620.0,2898.34
2018-01-06 05:30:00,277.38,2018-01-06 05:30:00,2624.0,2901.38
2018-01-06 05:45:00,276.48,2018-01-06 05:45:00,2657.0,2933.48
2018-01-06 06:00:00,275.46,2018-01-06 06:00:00,2657.0,2932.46
2018-01-06 06:15:00,284.1,2018-01-06 06:15:00,2637.0,2921.1
2018-01-06 06:30:00,294.54,2018-01-06 06:30:00,2628.0,2922.54
2018-01-06 06:45:00,292.68,2018-01-06 06:45:00,2621.0,2913.68
2018-01-06 07:00:00,296.52,2018-01-06 07:00:00,2629.0,2925.52
2018-01-06 07:15:00,294.71999999999997,2018-01-06 07:15:00,2653.0,2947.72
2018-01-06 07:30:00,292.86,2018-01-06 07:30:00,2656.0,2948.86
2018-01-06 07:45:00,291.9,2018-01-06 07:45:00,2661.0,2952.9
2018-01-06 08:00:00,291.0,2018-01-06 08:00:00,2658.0,2949.0
2018-01-06 08:15:00,288.48,2018-01-06 08:15:00,2658.0,2946.48
2018-01-06 08:30:00,288.36,2018-01-06 08:30:00,2654.0,2942.36
2018-01-06 08:45:00,286.68,2018-01-06 08:45:00,2651.0,2937.68
2018-01-06 09:00:00,286.68,2018-01-06 09:00:00,2663.0,2949.68
2018-01-06 09:15:00,285.48,2018-01-06 09:15:00,2670.0,2955.48
2018-01-06 09:30:00,283.44,2018-01-06 09:30:00,2672.0,2955.44
2018-01-06 09:45:00,244.68,2018-01-06 09:45:00,2651.0,2895.68
2018-01-06 10:00:00,290.58,2018-01-06 10:00:00,2633.0,2923.58
2018-01-06 10:15:00,298.92,2018-01-06 10:15:00,2665.0,2963.92
2018-01-06 10:30:00,307.26,2018-01-06 10:30:00,2703.0,3010.26
2018-01-06 10:45:00,307.20000000000005,2018-01-06 10:45:00,2724.0,3031.2
2018-01-06 11:00:00,306.78000000000003,2018-01-06 11:00:00,2725.0,3031.78
2018-01-06 11:15:00,305.52,2018-01-06 11:15:00,2688.0,2993.52
2018-01-06 11:30:00,294.42,2018-01-06 11:30:00,2678.0,2972.42
2018-01-06 11:45:00,287.15999999999997,2018-01-06 11:45:00,2699.0,2986.16
2018-01-06 12:00:00,287.21999999999997,2018-01-06 12:00:00,2709.0,2996.22
2018-01-06 12:15:00,294.9,2018-01-06 12:15:00,2717.0,3011.9
2018-01-06 12:30:00,295.26,2018-01-06 12:30:00,2716.0,3011.26
2018-01-06 12:45:00,293.94,2018-01-06 12:45:00,2648.0,2941.94
2018-01-06 13:00:00,294.18,2018-01-06 13:00:00,2616.0,2910.18
2018-01-06 13:15:00,294.0,2018-01-06 13:15:00,2619.0,2913.0
2018-01-06 13:30:00,291.6,2018-01-06 13:30:00,2662.0,2953.6
2018-01-06 13:45:00,292.20000000000005,2018-01-06 13:45:00,2662.0,2954.2
2018-01-06 14:00:00,310.62,2018-01-06 14:00:00,2643.0,2953.62
2018-01-06 14:15:00,309.18,2018-01-06 14:15:00,2633.0,2942.18
2018-01-06 14:30:00,307.79999999999995,2018-01-06 14:30:00,2630.0,2937.8
2018-01-06 14:45:00,304.5,2018-01-06 14:45:00,2627.0,2931.5
2018-01-06 15:00:00,302.58,2018-01-06 15:00:00,2628.0,2930.58
2018-01-06 15:15:00,301.56,2018-01-06 15:15:00,2627.0,2928.56
2018-01-06 15:30:00,300.6,2018-01-06 15:30:00,2654.0,2954.6
2018-01-06 15:45:00,298.68,2018-01-06 15:45:00,2661.0,2959.68
2018-01-06 16:00:00,298.26,2018-01-06 16:00:00,2616.0,2914.26
2018-01-06 16:15:00,296.52,2018-01-06 16:15:00,2625.0,2921.52
2018-01-06 16:30:00,294.9,2018-01-06 16:30:00,2655.0,2949.9
2018-01-06 16:45:00,292.14,2018-01-06 16:45:00,2652.0,2944.14
2018-01-06 17:00:00,290.4,2018-01-06 17:00:00,2635.0,2925.4
2018-01-06 17:15:00,289.86,2018-01-06 17:15:00,2629.0,2918.86
2018-01-06 17:30:00,287.88,2018-01-06 17:30:00,2627.0,2914.88
2018-01-06 17:45:00,287.52,2018-01-06 17:45:00,2626.0,2913.52
2018-01-06 18:00:00,307.62,2018-01-06 18:00:00,2623.0,2930.62
2018-01-06 18:15:00,306.24,2018-01-06 18:15:00,2625.0,2931.24
2018-01-06 18:30:00,305.28000000000003,2018-01-06 18:30:00,2626.0,2931.28
2018-01-06 18:45:00,303.54,2018-01-06 18:45:00,2624.0,2927.54
2018-01-06 19:00:00,302.28000000000003,2018-01-06 19:00:00,2625.0,2927.28
2018-01-06 19:15:00,301.26,2018-01-06 19:15:00,2601.0,2902.26
2018-01-06 19:30:00,300.84000000000003,2018-01-06 19:30:00,2581.0,2881.84
2018-01-06 19:45:00,299.94,2018-01-06 19:45:00,2596.0,2895.94
2018-01-06 20:00:00,296.1,2018-01-06 20:00:00,2605.0,2901.1
2018-01-06 20:15:00,301.92,2018-01-06 20:15:00,2609.0,2910.92
2018-01-06 20:30:00,309.65999999999997,2018-01-06 20:30:00,2607.0,2916.66
2018-01-06 20:45:00,307.86,2018-01-06 20:45:00,2606.0,2913.86
2018-01-06 21:00:00,307.02,2018-01-06 21:00:00,2605.0,2912.02
2018-01-06 21:15:00,305.64,2018-01-06 21:15:00,2603.0,2908.64
2018-01-06 21:30:00,304.44,2018-01-06 21:30:00,2604.0,2908.44
2018-01-06 21:45:00,302.15999999999997,2018-01-06 21:45:00,2630.0,2932.16
2018-01-06 22:00:00,301.98,2018-01-06 22:00:00,2634.0,2935.98
2018-01-06 22:15:00,300.54,2018-01-06 22:15:00,2606.0,2906.54
2018-01-06 22:30:00,299.34000000000003,2018-01-06 22:30:00,2596.0,2895.34
2018-01-06 22:45:00,297.36,2018-01-06 22:45:00,2590.0,2887.36
2018-01-06 23:00:00,296.94,2018-01-06 23:00:00,2608.0,2904.94
2018-01-06 23:15:00,295.56,2018-01-06 23:15:00,2632.0,2927.56
2018-01-06 23:30:00,294.71999999999997,2018-01-06 23:30:00,2664.0,2958.72
2018-01-06 23:45:00,293.34000000000003,2018-01-06 23:45:00,2704.0,2997.34
2018-01-07 00:00:00,292.02,2018-01-07 00:00:00,2718.0,3010.02
2018-01-07 00:15:00,294.39,2018-01-07 00:15:00,2706.0,3000.39
2018-01-07 00:30:00,296.76,2018-01-07 00:30:00,2632.0,2928.76
2018-01-07 00:45:00,307.5,2018-01-07 00:45:00,2574.0,2881.5
2018-01-07 01:00:00,306.78000000000003,2018-01-07 01:00:00,2591.0,2897.78
2018-01-07 01:15:00,304.5,2018-01-07 01:15:00,2642.0,2946.5
2018-01-07 01:30:00,302.88,2018-01-07 01:30:00,2664.0,2966.88
2018-01-07 01:45:00,301.20000000000005,2018-01-07 01:45:00,2664.0,2965.2
2018-01-07 02:00:00,299.28000000000003,2018-01-07 02:00:00,2675.0,2974.28
2018-01-07 02:15:00,298.44,2018-01-07 02:15:00,2696.0,2994.44
2018-01-07 02:30:00,296.88,2018-01-07 02:30:00,2732.0,3028.88
2018-01-07 02:45:00,294.96,2018-01-07 02:45:00,2690.0,2984.96
2018-01-07 03:00:00,293.58,2018-01-07 03:00:00,2667.0,2960.58
2018-01-07 03:15:00,292.62,2018-01-07 03:15:00,2621.0,2913.62
2018-01-07 03:30:00,290.70000000000005,2018-01-07 03:30:00,2585.0,2875.7
2018-01-07 03:45:00,289.38,2018-01-07 03:45:00,2595.0,2884.38
2018-01-07 04:00:00,288.84000000000003,2018-01-07 04:00:00,2639.0,2927.84
2018-01-07 04:15:00,293.46,2018-01-07 04:15:00,2622.0,2915.46
2018-01-07 04:30:00,303.29999999999995,2018-01-07 04:30:00,2607.0,2910.3
2018-01-07 04:45:00,301.02,2018-01-07 04:45:00,2611.0,2912.02
2018-01-07 05:00:00,295.02,2018-01-07 05:00:00,2633.0,2928.02
2018-01-07 05:15:00,293.82,2018-01-07 05:15:00,2634.0,2927.82
2018-01-07 05:30:00,291.65999999999997,2018-01-07 05:30:00,2634.0,2925.66
2018-01-07 05:45:00,289.92,2018-01-07 05:45:00,2659.0,2948.92
2018-01-07 06:00:00,287.94,2018-01-07 06:00:00,2691.0,2978.94
2018-01-07 06:15:00,285.96,2018-01-07 06:15:00,2700.0,2985.96
2018-01-07 06:30:00,283.5,2018-01-07 06:30:00,2706.0,2989.5
2018-01-07 06:45:00,281.52,2018-01-07 06:45:00,2638.0,2919.52
2018-01-07 07:00:00,279.9,2018-01-07 07:00:00,2565.0,2844.9
2018-01-07 07:15:00,278.46,2018-01-07 07:15:00,2577.0,2855.46
2018-01-07 07:30:00,276.42,2018-01-07 07:30:00,2611.0,2887.42
2018-01-07 07:45:00,276.18,2018-01-07 07:45:00,2619.0,2895.18
2018-01-07 08:00:00,274.14,2018-01-07 08:00:00,2619.0,2893.14
2018-01-07 08:15:00,282.42,2018-01-07 08:15:00,2618.0,2900.42
2018-01-07 08:30:00,290.1,2018-01-07 08:30:00,2610.0,2900.1
2018-01-07 08:45:00,307.02,2018-01-07 08:45:00,2598.0,2905.02
2018-01-07 09:00:00,303.54,2018-01-07 09:00:00,2598.0,2901.54
2018-01-07 09:15:00,302.34000000000003,2018-01-07 09:15:00,2597.0,2899.34
2018-01-07 09:30:00,300.54,2018-01-07 09:30:00,2599.0,2899.54
2018-01-07 09:45:00,298.86,2018-01-07 09:45:00,2592.0,2890.86
2018-01-07 10:00:00,297.36,2018-01-07 10:00:00,2562.0,2859.36
2018-01-07 10:15:00,295.68,2018-01-07 10:15:00,2571.0,2866.68
2018-01-07 10:30:00,293.15999999999997,2018-01-07 10:30:00,2574.0,2867.16
2018-01-07 10:45:00,292.74,2018-01-07 10:45:00,2554.0,2846.74
2018-01-07 11:00:00,290.70000000000005,2018-01-07 11:00:00,2511.0,2801.7
2018-01-07 11:15:00,289.02,2018-01-07 11:15:00,2555.0,2844.02
2018-01-07 11:30:00,287.15999999999997,2018-01-07 11:30:00,2602.0,2889.16
2018-01-07 11:45:00,286.14,2018-01-07 11:45:00,2604.0,2890.14
2018-01-07 12:00:00,284.21999999999997,2018-01-07 12:00:00,2607.0,2891.22
2018-01-07 12:15:00,281.94,2018-01-07 12:15:00,2601.0,2882.94
2018-01-07 12:30:00,273.48,2018-01-07 12:30:00,2592.0,2865.48
2018-01-07 12:45:00,303.96,2018-01-07 12:45:00,2611.0,2914.96
2018-01-07 13:00:00,296.58,2018-01-07 13:00:00,2617.0,2913.58
2018-01-07 13:15:00,290.88,2018-01-07 13:15:00,2623.0,2913.88
2018-01-07 13:30:00,288.24,2018-01-07 13:30:00,2623.0,2911.24
2018-01-07 13:45:00,286.14,2018-01-07 13:45:00,2623.0,2909.14
2018-01-07 14:00:00,284.46,2018-01-07 14:00:00,2606.0,2890.46
2018-01-07 14:15:00,282.29999999999995,2018-01-07 14:15:00,2590.0,2872.3
2018-01-07 14:30:00,280.26,2018-01-07 14:30:00,2289.0,2569.26
2018-01-07 14:45:00,278.76,2018-01-07 14:45:00,1678.0,1956.76
2018-01-07 15:00:00,277.56,2018-01-07 15:00:00,2574.0,2851.56
2018-01-07 15:15:00,275.70000000000005,2018-01-07 15:15:00,2678.0,2953.7
2018-01-07 15:30:00,273.96,2018-01-07 15:30:00,2634.0,2907.96
2018-01-07 15:45:00,273.29999999999995,2018-01-07 15:45:00,2569.0,2842.3
2018-01-07 16:00:00,272.21999999999997,2018-01-07 16:00:00,2679.0,2951.22
2018-01-07 16:15:00,270.96,2018-01-07 16:15:00,2701.0,2971.96
2018-01-07 16:30:00,261.71999999999997,2018-01-07 16:30:00,2642.0,2903.72
2018-01-07 16:45:00,294.24,2018-01-07 16:45:00,2666.0,2960.24
2018-01-07 17:00:00,256.56,2018-01-07 17:00:00,2659.0,2915.56
2018-01-07 17:15:00,282.24,2018-01-07 17:15:00,2673.0,2955.24
2018-01-07 17:30:00,285.12,2018-01-07 17:30:00,2690.0,2975.12
2018-01-07 17:45:00,294.65999999999997,2018-01-07 17:45:00,2690.0,2984.66
2018-01-07 18:00:00,296.15999999999997,2018-01-07 18:00:00,2661.0,2957.16
2018-01-07 18:15:00,291.71999999999997,2018-01-07 18:15:00,2648.0,2939.72
2018-01-07 18:30:00,287.46,2018-01-07 18:30:00,2643.0,2930.46
2018-01-07 18:45:00,285.24,2018-01-07 18:45:00,2650.0,2935.24
2018-01-07 19:00:00,280.08,2018-01-07 19:00:00,2676.0,2956.08
2018-01-07 19:15:00,264.96,2018-01-07 19:15:00,2661.0,2925.96
2018-01-07 19:30:00,261.84000000000003,2018-01-07 19:30:00,2648.0,2909.84
2018-01-07 19:45:00,266.21999999999997,2018-01-07 19:45:00,2639.0,2905.22
2018-01-07 20:00:00,270.0,2018-01-07 20:00:00,2632.0,2902.0
2018-01-07 20:15:00,268.32,2018-01-07 20:15:00,2635.0,2903.32
2018-01-07 20:30:00,266.46,2018-01-07 20:30:00,2630.0,2896.46
2018-01-07 20:45:00,265.26,2018-01-07 20:45:00,2628.0,2893.26
2018-01-07 21:00:00,269.52,2018-01-07 21:00:00,2635.0,2904.52
2018-01-07 21:15:00,298.79999999999995,2018-01-07 21:15:00,2662.0,2960.8
2018-01-07 21:30:00,295.56,2018-01-07 21:30:00,2657.0,2952.56
2018-01-07 21:45:00,292.68,2018-01-07 21:45:00,2630.0,2922.68
2018-01-07 22:00:00,290.70000000000005,2018-01-07 22:00:00,2619.0,2909.7
2018-01-07 22:15:00,287.1,2018-01-07 22:15:00,2637.0,2924.1
2018-01-07 22:30:00,284.52,2018-01-07 22:30:00,2649.0,2933.52
2018-01-07 22:45:00,282.48,2018-01-07 22:45:00,2652.0,2934.48
2018-01-07 23:00:00,280.32,2018-01-07 23:00:00,2651.0,2931.32
2018-01-07 23:15:00,279.36,2018-01-07 23:15:00,2651.0,2930.36
2018-01-07 23:30:00,276.96,2018-01-07 23:30:00,2655.0,2931.96
2018-01-07 23:45:00,274.32,2018-01-07 23:45:00,2651.0,2925.32
2018-01-08 00:00:00,270.54,2018-01-08 00:00:00,2633.0,2903.54
2018-01-08 00:15:00,269.37,2018-01-08 00:15:00,2613.0,2882.37
2018-01-08 00:30:00,268.20000000000005,2018-01-08 00:30:00,2647.0,2915.2
2018-01-08 00:45:00,266.94,2018-01-08 00:45:00,2663.0,2929.94
2018-01-08 01:00:00,265.5,2018-01-08 01:00:00,2666.0,2931.5
2018-01-08 01:15:00,264.36,2018-01-08 01:15:00,2667.0,2931.36
2018-01-08 01:30:00,294.12,2018-01-08 01:30:00,2667.0,2961.12
2018-01-08 01:45:00,291.0,2018-01-08 01:45:00,2664.0,2955.0
2018-01-08 02:00:00,288.65999999999997,2018-01-08 02:00:00,2694.0,2982.66
2018-01-08 02:15:00,284.88,2018-01-08 02:15:00,2718.0,3002.88
