Month,Day,Hour,Beam Irradiance (W/m^2),Diffuse Irradiance (W/m^2),Ambient Temperature (C),Wind Speed (m/s),Plane of Array Irradiance (W/m^2),Cell Temperature (C),DC Array Output (W),AC System Output (W)
10,17,12,3,92,4.2,2,90.044,4.932,338.58,311.55
10,17,13,2,74,3.9,1,71.63,4.132,270.234,244.627
10,17,14,26,109,3.7,1,126.081,5.7,470.229,440.337
10,17,15,0,56,3.4,1,54.529,3.25,206.562,182.241
10,17,16,0,0,3,1,0,3,0,0
10,17,17,0,0,2.5,1,0,2.5,0,0
10,17,18,0,0,2.1,2,0,2.1,0,0
10,17,19,0,0,1.6,2,0,1.6,0,0
10,17,20,0,0,1.1,2,0,1.1,0,0
10,17,21,0,0,0.6,2,0,0.6,0,0
10,17,22,0,0,0.8,1,0,0.8,0,0
10,17,23,0,0,0.9,1,0,0.9,0,0
10,18,0,0,0,1.1,1,0,1.1,0,0
10,18,1,0,0,0.5,1,0,0.5,0,0
10,18,2,0,0,-0.1,1,0,-0.1,0,0
10,18,3,0,0,-0.7,1,0,-0.7,0,0
10,18,4,0,0,-1,1,0,-1,0,0
10,18,5,0,0,-1.3,1,0,-1.3,0,0
10,18,6,0,49,-1.6,1,55.538,-2.54,215.578,191.078
10,18,7,172,125,-0.6,1,207.723,4.096,753.811,717.205
10,18,8,306,166,0.5,2,355.183,9.102,1284.993,1233.801
10,18,9,436,176,1.5,3,502.356,13.027,1805.457,1737.429
10,18,10,307,220,2.9,2,486.553,16.092,1735.23,1669.621
10,18,11,192,237,4.3,2,415.315,15.476,1487.773,1430.321
10,18,12,33,195,5.7,2,231.129,11.561,843.731,804.841
10,18,13,28,157,5.6,2,182.94,9.45,673.434,638.807
10,18,14,26,107,5.6,2,123.995,7.616,458.546,428.914
10,18,15,0,54,5.5,3,52.56,5.267,197.393,173.255
10,18,16,0,0,4.7,2,0,4.7,0,0
10,18,17,0,0,3.8,2,0,3.8,0,0
10,18,18,0,0,3,2,0,3,0,0
10,18,19,0,0,2.2,2,0,2.2,0,0
10,18,20,0,0,1.3,2,0,1.3,0,0
10,18,21,0,0,0.5,3,0,0.5,0,0
10,18,22,0,0,0.5,3,0,0.5,0,0
10,18,23,0,0,0.4,3,0,0.4,0,0
10,19,0,0,0,0.4,4,0,0.4,0,0
10,19,1,0,0,-0.5,3,0,-0.5,0,0
10,19,2,0,0,-1.3,2,0,-1.3,0,0
10,19,3,0,0,-2.2,2,0,-2.2,0,0
10,19,4,0,0,-2.3,2,0,-2.3,0,0
10,19,5,0,0,-2.4,2,0,-2.4,0,0
10,19,6,0,44,-2.5,2,48.865,-3.392,190.349,166.35
10,19,7,165,123,-1.6,3,203.285,1.714,745.563,709.163
10,19,8,190,177,-0.6,4,301.575,4.898,1117.102,1070.803
10,19,9,285,203,0.3,5,425.136,7.7,1567.464,1507.447
10,19,10,370,206,2,5,516.135,11.396,1878.425,1807.835
10,19,11,348,210,3.7,5,514.12,13.213,1858.228,1788.352
10,19,12,333,195,5.4,6,474.135,13.166,1711.977,1647.158
10,19,13,300,164,5.3,6,386.495,11.465,1399.233,1344.561
10,19,14,277,115,5.2,7,275.932,8.885,994.039,951.161
10,19,15,0,86,5.1,8,89.93,5.606,337.242,310.241
10,19,16,0,0,4.1,7,0,4.1,0,0
10,19,17,0,0,3,6,0,3,0,0
10,19,18,0,0,2,5,0,2,0,0
10,19,19,0,0,1.6,4,0,1.6,0,0
10,19,20,0,0,1.3,3,0,1.3,0,0
10,19,21,0,0,0.9,3,0,0.9,0,0
10,19,22,0,0,0.3,3,0,0.3,0,0
10,19,23,0,0,-0.2,3,0,-0.2,0,0
10,20,0,0,0,-0.8,4,0,-0.8,0,0
10,20,1,0,0,-1.1,4,0,-1.1,0,0
10,20,2,0,0,-1.3,4,0,-1.3,0,0
10,20,3,0,0,-1.6,4,0,-1.6,0,0
10,20,4,0,0,-1.7,4,0,-1.7,0,0
10,20,5,0,0,-1.7,4,0,-1.7,0,0
10,20,6,0,41,-1.8,4,45.059,-2.517,174.887,151.192
10,20,7,94,120,-0.6,4,173.016,1.667,642.847,608.957
10,20,8,189,174,0.6,4,297.454,5.941,1096.499,1050.784
10,20,9,230,209,1.8,4,387.42,9.422,1418.777,1363.498
10,20,10,309,216,2.5,4,481.776,12.413,1746.147,1680.164
10,20,11,419,193,3.3,4,558.236,15.107,1999.609,1924.655
10,20,12,407,179,4,5,519.23,13.683,1869.115,1798.855
10,20,13,365,153,3.5,4,414.754,12.215,1494.197,1436.54
10,20,14,514,88,3,4,375.531,10.616,1328.887,1276.373
10,20,15,0,98,2.5,4,106.032,4.012,400.356,372.003
10,20,16,0,0,1.7,4,0,1.7,0,0
10,20,17,0,0,1,4,0,1,0,0
10,20,18,0,0,0.2,4,0,0.2,0,0
10,20,19,0,0,0.6,4,0,0.6,0,0
10,20,20,0,0,0.9,5,0,0.9,0,0
10,20,21,0,0,1.3,6,0,1.3,0,0
10,20,22,0,0,0.9,5,0,0.9,0,0
10,20,23,0,0,0.6,4,0,0.6,0,0
10,21,0,0,0,0.2,3,0,0.2,0,0
10,21,1,0,0,-0.3,3,0,-0.3,0,0
10,21,2,0,0,-0.7,4,0,-0.7,0,0
10,21,3,0,0,-1.2,5,0,-1.2,0,0
10,21,4,0,0,-1.5,5,0,-1.5,0,0
10,21,5,0,0,-1.9,5,0,-1.9,0,0
10,21,6,0,44,-2.2,5,49.546,-2.722,192.466,168.425
10,21,7,155,119,0.1,5,195.954,2.562,716.331,680.655
10,21,8,149,174,2.4,5,276.861,6.713,1019.445,975.872
10,21,9,169,212,4.7,5,351.064,10.619,1280.468,1229.411
10,21,10,168,232,5.4,4,386.375,13.122,1397.793,1343.166
10,21,11,104,231,6.1,3,329.66,13.445,1192.397,1143.936
10,21,12,33,189,6.8,3,224.95,11.425,821.564,783.244
10,21,13,29,151,7.2,3,177.382,10.365,650.171,616.105
10,21,14,26,101,7.6,4,117.717,8.97,432.509,403.454
10,21,15,0,48,8,5,46.622,7.677,173.276,149.612
10,21,16,0,0,7.2,5,0,7.2,0,0
10,21,17,0,0,6.4,5,0,6.4,0,0
10,21,18,0,0,5.6,6,0,5.6,0,0
10,21,19,0,0,5.4,4,0,5.4,0,0
10,21,20,0,0,5.2,2,0,5.2,0,0
10,21,21,0,0,5,1,0,5,0,0
10,21,22,0,0,4.4,1,0,4.4,0,0
10,21,23,0,0,3.9,1,0,3.9,0,0
10,22,0,0,0,3.3,1,0,3.3,0,0
10,22,1,0,0,2.5,1,0,2.5,0,0
10,22,2,0,0,1.6,1,0,1.6,0,0
10,22,3,0,0,0.8,1,0,0.8,0,0
10,22,4,0,0,0.7,0,0,0.7,0,0
10,22,5,0,0,0.5,0,0,0.5,0,0
10,22,6,0,28,0.4,0,28.73,-2.766,111.625,89.152
10,22,7,89,115,1.8,0,166.568,6.065,607.349,574.304
10,22,8,147,172,3.1,0,273.635,13.529,977.666,935.233
10,22,9,230,204,4.5,1,380.892,16.021,1353.944,1300.666
10,22,10,230,224,6.2,1,421.993,19.514,1481.902,1424.636
10,22,11,105,229,7.9,1,328.173,18.428,1160.55,1113.011
10,22,12,34,187,9.6,2,223.614,14.922,804.011,766.139
10,22,13,29,149,9.7,1,175.306,14.233,631.582,597.961
10,22,14,0,106,9.9,1,105.879,11.86,386.36,358.31
10,22,15,0,45,10,1,43.542,9.449,160.584,137.168
10,22,16,0,0,8.8,1,0,8.8,0,0
10,22,17,0,0,7.6,1,0,7.6,0,0
10,22,18,0,0,6.4,2,0,6.4,0,0
10,22,19,0,0,5.8,1,0,5.8,0,0
10,22,20,0,0,5.3,1,0,5.3,0,0
10,22,21,0,0,4.7,1,0,4.7,0,0
10,22,22,0,0,6.6,3,0,6.6,0,0
10,22,23,0,0,8.5,6,0,8.5,0,0
10,23,0,0,0,10.4,9,0,10.4,0,0
10,23,1,0,0,8.5,6,0,8.5,0,0
10,23,2,0,0,6.7,4,0,6.7,0,0
10,23,3,0,0,4.8,2,0,4.8,0,0
10,23,4,0,0,6.7,3,0,6.7,0,0
10,23,5,0,0,8.7,4,0,8.7,0,0
10,23,6,0,24,10.6,6,24.085,9.769,88.701,66.662
10,23,7,0,118,11,4,134.532,12.443,489.648,459.32
10,23,8,75,165,11.4,3,222.491,15.441,792.095,754.526
10,23,9,20,173,11.8,2,189.458,15.81,678.332,643.586
10,23,10,30,201,12,3,227.105,16.304,811.627,773.561
10,23,11,36,205,12.2,4,246.974,16.601,881.538,841.664
10,23,12,34,185,12.4,6,221.545,15.408,794.794,757.157
10,23,13,29,147,12.5,5,173.227,14.891,622.204,588.807
10,23,14,0,104,12.5,4,103.953,13.606,376.397,348.562
10,23,15,0,43,12.6,3,41.543,12.128,151.411,128.174
10,23,16,0,0,12.7,3,0,12.7,0,0
10,23,17,0,0,12.9,4,0,12.9,0,0
10,23,18,0,0,13,5,0,13,0,0
10,23,19,0,0,12,4,0,12,0,0
10,23,20,0,0,11,3,0,11,0,0
10,23,21,0,0,10,3,0,10,0,0
10,23,22,0,0,10.7,3,0,10.7,0,0
10,23,23,0,0,11.3,3,0,11.3,0,0
10,24,0,0,0,12,3,0,12,0,0
10,24,1,0,0,12.3,4,0,12.3,0,0
10,24,2,0,0,12.7,6,0,12.7,0,0
10,24,3,0,0,13,8,0,13,0,0
10,24,4,0,0,12.2,5,0,12.2,0,0
10,24,5,0,0,11.5,3,0,11.5,0,0
10,24,6,0,6,10.7,1,5.674,8.27,21.035,0.247
10,24,7,0,33,10.7,0,31.296,7.961,116.17,93.61
10,24,8,2,58,10.6,0,56.086,9.399,206.697,182.374
10,24,9,2,78,10.6,0,75.585,10.916,276.87,251.126
10,24,10,2,92,11.3,0,89.475,12.723,325.197,298.449
10,24,11,36,203,12,0,244.922,20.393,859.194,819.903
10,24,12,34,183,12.7,1,219.473,18.785,775.366,738.219
10,24,13,29,145,13.1,1,171.145,17.483,607.524,574.475
10,24,14,0,127,13.6,1,130.777,16.405,467.611,437.777
10,24,15,0,51,14,1,50.709,13.919,183.354,159.493
10,24,16,0,0,13,2,0,13,0,0
10,24,17,0,0,12.1,3,0,12.1,0,0
10,24,18,0,0,11.1,4,0,11.1,0,0
10,24,19,0,0,11.7,3,0,11.7,0,0
10,24,20,0,0,12.2,2,0,12.2,0,0
10,24,21,0,0,12.8,2,0,12.8,0,0
10,24,22,0,0,13.7,6,0,13.7,0,0
10,24,23,0,0,14.7,10,0,14.7,0,0
10,25,0,0,0,15.6,15,0,15.6,0,0
10,25,1,0,0,15.6,15,0,15.6,0,0
10,25,2,0,0,15.5,15,0,15.5,0,0
10,25,3,0,0,15.5,16,0,15.5,0,0
10,25,4,0,0,15.7,15,0,15.7,0,0
10,25,5,0,0,15.8,14,0,15.8,0,0
10,25,6,0,11,16,13,10.419,15.405,37.422,16.335
10,25,7,0,90,17,12,98.289,17.385,349.891,322.622
10,25,8,37,149,18,11,183.589,19.499,643.821,609.908
10,25,9,122,203,19,10,302.2,22.193,1046.602,1002.281
10,25,10,234,216,19,8,414.13,24.463,1420.585,1365.249
10,25,11,268,211,19,6,449.417,26.32,1529.128,1470.352
10,25,12,345,180,19,4,458.781,28.5,1541.301,1482.132
10,25,13,312,150,18.9,4,372.083,26.55,1254.182,1203.908
10,25,14,0,154,18.9,4,164.363,21.847,573.252,541.008
10,25,15,0,61,18.8,5,63.011,19.015,222.647,198.005
10,25,16,0,0,18.9,6,0,18.9,0,0
10,25,17,0,0,18.9,8,0,18.9,0,0
10,25,18,0,0,19,10,0,19,0,0
10,25,19,0,0,18.9,10,0,18.9,0,0
10,25,20,0,0,18.8,10,0,18.8,0,0
10,25,21,0,0,18.7,10,0,18.7,0,0
10,25,22,0,0,17.1,7,0,17.1,0,0
10,25,23,0,0,15.6,5,0,15.6,0,0
10,26,0,0,0,14,3,0,14,0,0
10,26,1,0,0,13.6,3,0,13.6,0,0
10,26,2,0,0,13.2,3,0,13.2,0,0
10,26,3,0,0,12.8,4,0,12.8,0,0
10,26,4,0,0,13,3,0,13,0,0
10,26,5,0,0,13.2,2,0,13.2,0,0
10,26,6,0,12,13.4,1,11.37,11.248,41.603,20.439
10,26,7,0,100,14.3,3,113.282,15.368,406.953,378.457
10,26,8,72,158,15.3,5,213.897,18.343,751.268,714.726
10,26,9,123,201,16.2,7,300.651,20.196,1050.68,1006.245
10,26,10,171,220,15.9,6,373.555,21.699,1298.961,1247.35
10,26,11,108,220,15.5,5,320.152,21.057,1118.197,1071.867
10,26,12,105,199,15.2,4,290.172,20.77,1014,970.577
10,26,13,171,160,15.2,3,286.667,21.218,993.943,951.068
10,26,14,0,150,15.3,3,160.22,18.26,568.089,535.965
10,26,15,0,62,15.3,3,64.853,15.598,232.737,207.892
10,26,16,0,0,14.9,3,0,14.9,0,0
10,26,17,0,0,14.4,3,0,14.4,0,0
10,26,18,0,0,14,4,0,14,0,0
10,26,19,0,0,13.8,5,0,13.8,0,0
10,26,20,0,0,13.7,6,0,13.7,0,0
10,26,21,0,0,13.5,7,0,13.5,0,0
10,26,22,0,0,13.7,7,0,13.7,0,0
10,26,23,0,0,13.8,8,0,13.8,0,0
10,27,0,0,0,14,9,0,14,0,0
10,27,1,0,0,13.5,8,0,13.5,0,0
10,27,2,0,0,12.9,7,0,12.9,0,0
10,27,3,0,0,12.4,7,0,12.4,0,0
10,27,4,0,0,11.8,5,0,11.8,0,0
10,27,5,0,0,11.1,4,0,11.1,0,0
10,27,6,0,2,10.5,3,1.889,8.722,6.99,0
10,27,7,0,30,10.4,4,28.446,9.414,104.924,82.578
10,27,8,2,54,10.3,5,52.257,9.962,192.091,168.057
10,27,9,2,76,10.2,6,73.662,10.313,270.534,244.921
10,27,10,2,90,10.4,6,87.554,10.789,320.945,294.287
10,27,11,3,93,10.7,6,91.251,11.176,333.914,306.983
10,27,12,3,83,10.9,6,81.198,11.204,297.061,270.901
10,27,13,2,64,10.9,6,62.015,10.851,227.196,202.462
10,27,14,0,42,11,6,39.837,10.534,146.219,123.082
10,27,15,0,15,11,6,14.199,10.051,52.226,30.867
10,27,16,0,0,10.8,6,0,10.8,0,0
10,27,17,0,0,10.5,6,0,10.5,0,0
10,27,18,0,0,10.3,6,0,10.3,0,0
10,27,19,0,0,9.8,5,0,9.8,0,0
10,27,20,0,0,9.4,5,0,9.4,0,0
10,27,21,0,0,8.9,5,0,8.9,0,0
10,27,22,0,0,8.9,5,0,8.9,0,0
10,27,23,0,0,9,5,0,9,0,0
10,28,0,0,0,9,5,0,9,0,0
10,28,1,0,0,8.7,5,0,8.7,0,0
10,28,2,0,0,8.3,5,0,8.3,0,0
10,28,3,0,0,8,5,0,8,0,0
10,28,4,0,0,8.7,4,0,8.7,0,0
10,28,5,0,0,9.5,4,0,9.5,0,0
10,28,6,0,2,10.2,4,1.889,8.613,6.993,0
10,28,7,0,66,10.5,4,69.346,10.431,254.647,229.359
10,28,8,37,142,10.9,4,176.612,13.38,636.419,602.684
10,28,9,123,196,11.2,5,294.972,15.895,1050.833,1006.394
10,28,10,238,209,11.8,5,407.353,18.899,1432.996,1377.272
10,28,11,437,174,12.4,5,537.883,22.238,1861.914,1791.908
10,28,12,621,121,13,6,595.489,22.989,2046.788,1970.098
10,28,13,569,106,13.1,5,488.739,22.293,1670.646,1607.221
10,28,14,0,185,13.2,5,208.922,16.743,745.888,709.48
10,28,15,0,66,13.3,5,71.613,13.679,259.215,233.833
10,28,16,0,0,12.7,5,0,12.7,0,0
10,28,17,0,0,12,5,0,12,0,0
10,28,18,0,0,11.4,5,0,11.4,0,0
10,28,19,0,0,12.1,5,0,12.1,0,0
10,28,20,0,0,12.7,5,0,12.7,0,0
10,28,21,0,0,13.4,6,0,13.4,0,0
10,28,22,0,0,13.1,4,0,13.1,0,0
10,28,23,0,0,12.9,3,0,12.9,0,0
10,29,0,0,0,12.6,2,0,12.6,0,0
10,29,1,0,0,12.1,2,0,12.1,0,0
10,29,2,0,0,11.5,2,0,11.5,0,0
10,29,3,0,0,11,2,0,11,0,0
10,29,4,0,0,10.4,2,0,10.4,0,0
10,29,5,0,0,9.8,2,0,9.8,0,0
10,29,6,0,1,9.2,2,0.97,7.093,3.614,0
10,29,7,0,28,9.7,1,26.546,7.954,98.543,76.318
10,29,8,12,117,10.1,1,126.36,11.912,459.757,430.098
10,29,9,21,161,10.6,1,178.412,14.708,641.722,607.859
10,29,10,31,188,10.6,1,225.177,16.522,803.759,765.893
10,29,11,3,91,10.6,2,89.284,11.834,325.759,299
10,29,12,3,82,10.6,3,80.236,11.015,293.78,267.688
10,29,13,31,135,10.4,2,161.906,13.131,585.712,553.176
10,29,14,0,131,10.3,2,138.829,12.683,504.747,474.077
10,29,15,0,49,10.1,2,50.29,9.917,185.09,161.195
10,29,16,0,0,9.3,1,0,9.3,0,0
10,29,17,0,0,8.5,1,0,8.5,0,0
10,29,18,0,0,7.7,1,0,7.7,0,0
10,29,19,0,0,6.8,1,0,6.8,0,0
10,29,20,0,0,5.9,2,0,5.9,0,0
10,29,21,0,0,5,3,0,5,0,0
10,29,22,0,0,4.4,2,0,4.4,0,0
10,29,23,0,0,3.8,2,0,3.8,0,0
10,30,0,0,0,3.2,2,0,3.2,0,0
10,30,1,0,0,2.9,2,0,2.9,0,0
10,30,2,0,0,2.6,2,0,2.6,0,0
10,30,3,0,0,2.3,3,0,2.3,0,0
10,30,4,0,0,2.3,3,0,2.3,0,0
10,30,5,0,0,2.3,3,0,2.3,0,0
10,30,6,0,1,2.3,3,0.97,0.378,3.719,0
10,30,7,0,122,3.6,2,156.469,5.841,586.177,553.631
10,30,8,285,143,5,2,311.438,12.15,1105.403,1059.436
10,30,9,286,179,6.3,2,390.762,16.158,1383.505,1329.319
10,30,10,390,179,8.7,1,486.371,23.97,1667.586,1604.262
10,30,11,442,169,11.2,1,532.699,28.236,1791.786,1724.232
10,30,12,430,155,13.6,1,493.133,29.573,1644.802,1582.24
10,30,13,392,129,13.8,1,400.217,26.772,1342.581,1289.65
10,30,14,0,157,13.9,1,173.482,19.309,612.171,579.012
10,30,15,0,52,14.1,2,54.64,14.23,197.292,173.155
10,30,16,0,0,13.4,2,0,13.4,0,0
10,30,17,0,0,12.7,2,0,12.7,0,0
10,30,18,0,0,12,3,0,12,0,0
10,30,19,0,0,12.4,3,0,12.4,0,0
10,30,20,0,0,12.9,4,0,12.9,0,0
10,30,21,0,0,13.3,5,0,13.3,0,0
10,30,22,0,0,14,4,0,14,0,0
10,30,23,0,0,14.7,4,0,14.7,0,0
10,31,0,0,0,15.4,4,0,15.4,0,0
10,31,1,0,0,15.3,4,0,15.3,0,0
10,31,2,0,0,15.2,4,0,15.2,0,0
10,31,3,0,0,15.1,4,0,15.1,0,0
10,31,4,0,0,13.8,3,0,13.8,0,0
10,31,5,0,0,12.5,2,0,12.5,0,0
10,31,6,0,0,11.2,2,0,11.2,0,0
10,31,7,0,100,11.9,3,122.057,13.12,442.907,413.622
10,31,8,98,150,12.7,4,219.795,16.275,776.231,739.063
10,31,9,65,182,13.4,6,242.114,16.746,860.842,821.509
10,31,10,95,207,13.3,6,294.721,17.603,1045,1000.723
10,31,11,38,189,13.3,6,231.931,16.564,827.665,789.188
10,31,12,37,169,13.2,6,206.961,15.939,740.298,704.03
10,31,13,32,132,12.9,6,159.483,14.763,572.596,540.367
10,31,14,0,38,12.4,6,36.034,12.01,131.403,108.552
10,31,15,0,12,12.1,7,11.355,11.2,41.557,20.394
10,31,16,0,0,12,6,0,12,0,0
10,31,17,0,0,11.7,5,0,11.7,0,0
10,31,18,0,0,11.6,5,0,11.6,0,0
10,31,19,0,0,11.7,5,0,11.7,0,0
10,31,20,0,0,11.8,6,0,11.8,0,0
10,31,21,0,0,11.9,6,0,11.9,0,0
10,31,22,0,0,11.6,6,0,11.6,0,0
10,31,23,0,0,11.2,6,0,11.2,0,0
11,1,0,0,0,11.4,7,0,11.4,0,0
11,1,1,0,0,12,7,0,12,0,0
11,1,2,0,0,12.5,7,0,12.5,0,0
11,1,3,0,0,13.1,7,0,13.1,0,0
11,1,4,0,0,13.3,6,0,13.3,0,0
11,1,5,0,0,13.5,6,0,13.5,0,0
11,1,6,0,0,13.7,6,0,13.7,0,0
11,1,7,0,92,14.6,6,111.236,15.356,399.626,371.289
11,1,8,104,148,15.3,6,220.722,18.146,772.19,735.124
11,1,9,130,187,16.2,6,296.685,20.542,1033.912,989.941
11,1,10,187,205,16.2,7,365.705,21.332,1272.345,1221.53
11,1,11,118,206,16,7,321.052,20.486,1123.532,1077.051
11,1,12,116,185,16,7,290.832,19.951,1019.213,975.647
11,1,13,103,145,15.1,5,226.347,18.678,794.927,757.286
11,1,14,0,87,14.2,4,87.529,15.078,314.848,288.317
11,1,15,0,27,13.3,3,25.609,12.401,93.225,71.101
11,1,16,0,0,12.6,3,0,12.6,0,0
11,1,17,0,0,11.9,4,0,11.9,0,0
11,1,18,0,0,11.2,5,0,11.2,0,0
11,1,19,0,0,11.1,5,0,11.1,0,0
11,1,20,0,0,10.9,6,0,10.9,0,0
11,1,21,0,0,10.8,7,0,10.8,0,0
11,1,22,0,0,10.5,6,0,10.5,0,0
11,1,23,0,0,10.3,6,0,10.3,0,0
11,2,0,0,0,10,6,0,10,0,0
11,2,1,0,0,9.7,5,0,9.7,0,0
11,2,2,0,0,9.3,5,0,9.3,0,0
11,2,3,0,0,9,5,0,9,0,0
11,2,4,0,0,7.5,4,0,7.5,0,0
11,2,5,0,0,6,3,0,6,0,0
11,2,6,0,0,4.5,2,0,4.5,0,0
11,2,7,0,114,6.2,3,152.065,8.108,564.11,532.078
11,2,8,293,135,7.9,4,304.165,13.374,1070.87,1025.873
11,2,9,458,144,9.6,5,458.895,17.707,1605.338,1544.081
11,2,10,597,131,10,4,579.316,22.217,1996.886,1922.032
11,2,11,467,158,10.3,3,533.337,22.988,1837.14,1768.005
11,2,12,451,145,10.7,3,491.517,22.271,1694.979,1630.735
11,2,13,257,138,10.1,2,318.042,18.561,1110.6,1064.486
11,2,14,0,122,9.5,1,130.521,13.072,473.723,443.753
11,2,15,0,26,8.9,1,24.659,7.826,91.591,69.497
11,2,16,0,0,6.9,1,0,6.9,0,0
11,2,17,0,0,4.8,2,0,4.8,0,0
11,2,18,0,0,2.8,3,0,2.8,0,0
11,2,19,0,0,2.4,3,0,2.4,0,0
11,2,20,0,0,2.1,3,0,2.1,0,0
11,2,21,0,0,1.7,3,0,1.7,0,0
11,2,22,0,0,1.4,3,0,1.4,0,0
11,2,23,0,0,1.2,4,0,1.2,0,0
11,3,0,0,0,0.9,5,0,0.9,0,0
11,3,1,0,0,0.8,5,0,0.8,0,0
11,3,2,0,0,0.8,5,0,0.8,0,0
11,3,3,0,0,0.7,5,0,0.7,0,0
11,3,4,0,0,0.6,5,0,0.6,0,0
11,3,5,0,0,0.6,5,0,0.6,0,0
11,3,6,0,0,0.5,5,0,0.5,0,0
11,3,7,0,93,2.7,4,117.398,3.633,443.993,414.685
11,3,8,74,140,4.8,4,196.801,7.785,722.79,686.955
11,3,9,68,176,7,4,237.813,11.089,866.718,827.232
11,3,10,102,201,7.8,4,292.945,13.211,1058.896,1014.233
11,3,11,121,201,8.6,5,317.159,13.903,1143.209,1096.167
11,3,12,118,181,9.4,6,287.382,13.637,1035.978,991.951
11,3,13,194,141,8.7,6,275.534,12.682,989.508,946.754
11,3,14,0,129,8.1,6,140.469,9.673,517.54,486.579
11,3,15,0,38,7.4,6,38.839,6.989,144.782,121.673
11,3,16,0,0,6.4,5,0,6.4,0,0
11,3,17,0,0,5.5,5,0,5.5,0,0
11,3,18,0,0,4.5,5,0,4.5,0,0
11,3,19,0,0,4.2,5,0,4.2,0,0
11,3,20,0,0,3.9,6,0,3.9,0,0
11,3,21,0,0,3.6,7,0,3.6,0,0
11,3,22,0,0,3.6,7,0,3.6,0,0
11,3,23,0,0,3.5,7,0,3.5,0,0
11,4,0,0,0,3.5,8,0,3.5,0,0
11,4,1,0,0,3,8,0,3,0,0
11,4,2,0,0,2.6,8,0,2.6,0,0
11,4,3,0,0,2.1,8,0,2.1,0,0
11,4,4,0,0,2,7,0,2,0,0
11,4,5,0,0,2,7,0,2,0,0
11,4,6,0,0,1.9,7,0,1.9,0,0
11,4,7,0,130,3.7,7,193.551,5.634,725.744,689.836
11,4,8,293,131,5.6,7,298.343,9.44,1067.236,1022.341
11,4,9,463,140,7.4,8,454.347,13.335,1619.365,1557.646
11,4,10,605,126,8,6,577.389,17.524,2032.142,1955.994
11,4,11,471,154,8.6,5,528.302,18.51,1856.734,1786.911
11,4,12,461,140,9.2,4,489.426,19.59,1707.503,1642.836
11,4,13,348,125,8.3,4,354.63,15.629,1250.328,1200.167
11,4,14,0,136,7.4,4,150.873,9.9,555.319,523.491
11,4,15,0,34,6.5,5,34.222,5.975,128.132,105.343
11,4,16,0,0,6,5,0,6,0,0
11,4,17,0,0,5.6,5,0,5.6,0,0
11,4,18,0,0,5.1,6,0,5.1,0,0
11,4,19,0,0,4.8,6,0,4.8,0,0
11,4,20,0,0,4.5,6,0,4.5,0,0
11,4,21,0,0,4.2,6,0,4.2,0,0
11,4,22,0,0,4.6,5,0,4.6,0,0
11,4,23,0,0,5,4,0,5,0,0
11,5,0,0,0,5.4,4,0,5.4,0,0
11,5,1,0,0,3.4,3,0,3.4,0,0
11,5,2,0,0,1.5,2,0,1.5,0,0
11,5,3,0,0,-0.5,1,0,-0.5,0,0
11,5,4,0,0,1.4,2,0,1.4,0,0
11,5,5,0,0,3.2,3,0,3.2,0,0
11,5,6,0,0,5.1,5,0,5.1,0,0
11,5,7,0,126,5.8,3,190.607,8.664,705.376,669.97
11,5,8,292,129,6.4,2,294.958,13.208,1036.995,992.94
11,5,9,465,138,7.1,1,451.744,20.885,1555.116,1495.5
11,5,10,609,124,8.1,1,575.677,26.397,1943.753,1870.828
11,5,11,680,110,9.2,1,627.158,29.552,2089.144,2010.878
11,5,12,670,101,10.2,2,587.372,26.267,1981.66,1907.361
11,5,13,620,87,9.8,1,481.071,25.807,1608.716,1547.348
11,5,14,0,157,9.5,1,181.882,15.633,652.611,618.487
11,5,15,0,38,9.1,1,39.823,8.849,147.252,124.095
11,5,16,0,0,8.1,1,0,8.1,0,0
11,5,17,0,0,7.2,1,0,7.2,0,0
11,5,18,0,0,6.2,2,0,6.2,0,0
11,5,19,0,0,6.3,1,0,6.3,0,0
11,5,20,0,0,6.3,1,0,6.3,0,0
11,5,21,0,0,6.4,1,0,6.4,0,0
11,5,22,0,0,6.8,2,0,6.8,0,0
11,5,23,0,0,7.3,3,0,7.3,0,0
11,6,0,0,0,7.7,4,0,7.7,0,0
11,6,1,0,0,7.5,4,0,7.5,0,0
11,6,2,0,0,7.3,4,0,7.3,0,0
11,6,3,0,0,7.1,4,0,7.1,0,0
11,6,4,0,0,7.3,4,0,7.3,0,0
11,6,5,0,0,7.6,4,0,7.6,0,0
11,6,6,0,0,7.8,4,0,7.8,0,0
11,6,7,0,100,9.1,4,140.109,10.594,514.13,483.248
11,6,8,587,89,10.5,4,385.858,17.775,1305.437,1253.631
11,6,9,712,75,11.8,4,528.262,22.722,1792.441,1724.864
11,6,10,727,76,11.8,4,595.523,24.479,2024.874,1948.993
11,6,11,726,78,11.9,4,616.031,25.16,2093.022,2014.611
11,6,12,709,70,11.9,5,571.515,22.733,1957.576,1884.151
11,6,13,664,54,11.9,4,463.339,21.8,1573.735,1513.513
11,6,14,0,188,11.8,3,231.566,16.942,825.986,787.552
11,6,15,0,43,11.8,2,47.486,11.903,173.244,149.581
11,6,16,0,0,11.3,4,0,11.3,0,0
11,6,17,0,0,10.7,6,0,10.7,0,0
11,6,18,0,0,10.2,8,0,10.2,0,0
11,6,19,0,0,9.1,6,0,9.1,0,0
11,6,20,0,0,8,4,0,8,0,0
