,date,shops,office_building,industrial_park,fve,mve,wpg,price
9384.0,24/04/2020 18:00,25.28,44.304,30.448,778.5668,2518.78,1274.88,"38,00"
9385.0,24/04/2020 18:15,21.428,44.928,38.208,537.06,1347.08,1272.69,"38,00"
9386.0,24/04/2020 18:30,19.736,43.992,31.78,338.0292,1286.28,1247.55,"38,00"
9387.0,24/04/2020 18:45,19.716,42.12,30.36,191.1384,2228.82,1251.04,"38,00"
9388.0,24/04/2020 19:00,21.764,43.056,25.004,87.2396,2765.24,1257.65,"34,07"
9389.0,24/04/2020 19:15,16.972,42.744,38.872,22.62,2836.16,1256.28,"34,07"
9390.0,24/04/2020 19:30,15.456,45.24,31.772,2.428,2537.46,1270.54,"34,07"
9391.0,24/04/2020 19:45,14.492,46.8,30.896,0.0,2687.46,1250.85,"34,07"
9392.0,24/04/2020 20:00,14.04,45.864,28.992,0.0,2700.46,1221.44,"26,46"
9393.0,24/04/2020 20:15,14.5,45.552,21.488,0.0,2681.34,1214.79,"26,46"
9394.0,24/04/2020 20:30,14.568,44.304,19.48,0.0,2653.5,1203.13,"26,46"
9395.0,24/04/2020 20:45,14.072,43.056,11.892,0.0,2660.22,1188.88,"26,46"
9396.0,24/04/2020 21:00,14.344,44.304,14.948,0.0,2657.72,1173.49,"23,86"
9397.0,24/04/2020 21:15,14.664,43.68,19.548,0.0,2655.96,1158.74,"23,86"
9398.0,24/04/2020 21:30,14.98,43.992,19.224,0.0,2657.84,1149.18,"23,86"
9399.0,24/04/2020 21:45,15.256,44.304,19.912,0.0,2684.6,1136.28,"23,86"
9400.0,24/04/2020 22:00,11.836,44.304,20.404,0.0,2692.78,1133.21,"21,50"
9401.0,24/04/2020 22:15,9.472,43.992,14.196,0.0,2691.18,1132.39,"21,50"
9402.0,24/04/2020 22:30,9.6,43.992,8.136,0.0,2685.56,1132.66,"21,50"
9403.0,24/04/2020 22:45,9.408,43.368,8.472,0.0,2681.82,1131.59,"21,50"
9404.0,24/04/2020 23:00,8.844,43.992,8.292,0.0,2682.58,1119.45,"20,91"
9405.0,24/04/2020 23:15,9.5,43.992,7.908,0.0,2677.26,1093.68,"20,91"
9406.0,24/04/2020 23:30,9.188,43.992,8.132,0.0,2680.76,1073.99,"20,91"
9407.0,24/04/2020 23:45,9.072,44.304,8.052,0.0,2710.94,1044.47,"20,91"
9408.0,25/04/2020 00:00,9.192,42.744,8.6,0.0,2683.96,1014.93,"20,93"
9409.0,25/04/2020 00:15,11.984,43.992,8.856,0.0,2661.98,995.71,"20,93"
9410.0,25/04/2020 00:30,10.868,43.368,8.884,0.0,2643.04,1001.4,"20,93"
9411.0,25/04/2020 00:45,10.892,43.368,8.76,0.0,2668.96,1011.13,"20,93"
9412.0,25/04/2020 01:00,10.72,43.992,8.488,0.0,2662.84,1014.73,"20,50"
9413.0,25/04/2020 01:15,10.444,43.992,9.156,0.0,2640.66,996.12,"20,50"
9414.0,25/04/2020 01:30,10.236,43.368,8.736,0.0,2620.66,1014.66,"20,50"
9415.0,25/04/2020 01:45,10.016,43.056,8.904,0.0,2602.48,985.86,"20,50"
9416.0,25/04/2020 02:00,9.892,44.304,9.096,0.0,2574.42,966.61,"20,51"
9417.0,25/04/2020 02:15,10.392,43.68,9.82,0.0,2572.26,970.21,"20,51"
9418.0,25/04/2020 02:30,10.184,43.68,8.984,0.0,2566.1,945.61,"20,51"
9419.0,25/04/2020 02:45,10.364,43.056,8.936,0.0,2556.4,937.76,"20,51"
9420.0,25/04/2020 03:00,10.196,43.368,8.56,0.0,2573.16,919.95,"20,79"
9421.0,25/04/2020 03:15,10.32,43.368,8.732,0.0,2545.5,937.35,"20,79"
9422.0,25/04/2020 03:30,10.532,42.744,8.78,0.0,2477.02,948.61,"20,79"
9423.0,25/04/2020 03:45,10.544,43.368,8.648,0.0,2468.72,958.77,"20,79"
9424.0,25/04/2020 04:00,10.248,43.368,8.472,0.0,2428.66,966.11,"22,93"
9425.0,25/04/2020 04:15,10.632,43.68,8.712,0.0,2425.78,975.72,"22,93"
9426.0,25/04/2020 04:30,10.624,43.368,8.92,0.0,2449.84,962.66,"22,93"
9427.0,25/04/2020 04:45,10.344,43.056,9.728,0.0,2457.48,950.01,"22,93"
9428.0,25/04/2020 05:00,10.096,42.744,11.104,0.0,2405.64,932.19,"27,37"
9429.0,25/04/2020 05:15,10.3,43.056,10.324,0.0,2399.76,931.98,"27,37"
9430.0,25/04/2020 05:30,9.652,42.12,9.26,0.0,2439.9,935.57,"27,37"
9431.0,25/04/2020 05:45,10.336,41.184,11.316,0.0,2415.54,935.73,"27,37"
9432.0,25/04/2020 06:00,9.98,41.184,31.092,0.0,2384.42,941.9,"29,91"
9433.0,25/04/2020 06:15,10.112,40.248,21.772,0.9076,2411.3,939.48,"29,91"
9434.0,25/04/2020 06:30,10.004,40.248,23.492,27.0008,2421.34,929.35,"29,91"
9435.0,25/04/2020 06:45,10.072,42.12,28.164,84.348,2367.98,926.31,"29,91"
9436.0,25/04/2020 07:00,9.556,42.744,26.028,212.2128,2391.62,900.51,"28,00"
9437.0,25/04/2020 07:15,10.0,43.68,34.188,402.6684,2408.4,905.42,"28,00"
9438.0,25/04/2020 07:30,15.336,48.048,29.42,621.778,2392.68,887.25,"28,00"
9439.0,25/04/2020 07:45,30.432,44.616,25.052,866.1912,2302.1,886.0,"28,00"
9440.0,25/04/2020 08:00,40.068,48.048,17.66,1130.752,2304.78,857.48,"22,85"
9441.0,25/04/2020 08:15,39.432,49.608,16.064,1437.5776,2324.7,860.36,"22,85"
9442.0,25/04/2020 08:30,42.788,50.856,26.132,1720.2296,2314.36,855.27,"22,85"
9443.0,25/04/2020 08:45,44.388,50.544,29.536,2007.9432,2422.64,856.4,"22,85"
9444.0,25/04/2020 09:00,44.832,49.92,36.32,2275.7124,2171.76,869.77,"19,20"
9445.0,25/04/2020 09:15,49.32,51.48,29.916,2573.4092,2110.14,853.88,"19,20"
9446.0,25/04/2020 09:30,43.276,52.104,31.952,2858.7896,2206.76,881.84,"19,20"
9447.0,25/04/2020 09:45,43.972,51.792,33.48,3107.7536,2288.46,891.17,"19,20"
9448.0,25/04/2020 10:00,44.332,50.544,29.316,3334.9968,2323.34,884.01,"18,99"
9449.0,25/04/2020 10:15,44.636,50.856,28.152,3500.006,2209.22,892.11,"18,99"
9450.0,25/04/2020 10:30,45.3,50.232,19.588,3717.0656,1114.28,897.62,"18,99"
9451.0,25/04/2020 10:45,44.364,49.92,15.54,3920.3644,936.28,905.09,"18,99"
9452.0,25/04/2020 11:00,43.492,51.792,17.832,3990.2856,1419.08,908.31,"19,00"
9453.0,25/04/2020 11:15,45.94,50.544,14.156,4017.5856,2572.5,893.69,"19,00"
9454.0,25/04/2020 11:30,43.432,48.672,14.452,4181.9656,2805.66,887.96,"19,00"
9455.0,25/04/2020 11:45,45.432,49.92,18.528,4196.5392,2789.48,884.4,"19,00"
9456.0,25/04/2020 12:00,43.332,50.544,14.476,4415.892,2518.6,895.97,"17,27"
9457.0,25/04/2020 12:15,43.744,52.416,20.088,4260.8184,2685.18,895.24,"17,27"
9458.0,25/04/2020 12:30,44.896,50.544,19.552,4280.8548,2749.44,892.06,"17,27"
9459.0,25/04/2020 12:45,44.496,50.856,17.916,4357.768,2730.4,880.21,"17,27"
9460.0,25/04/2020 13:00,44.888,49.92,25.268,4399.6772,2633.9,883.49,"17,01"
9461.0,25/04/2020 13:15,43.52,50.232,17.696,3942.1828,2668.54,875.52,"17,01"
9462.0,25/04/2020 13:30,42.84,50.544,18.384,3403.5228,2759.3,884.09,"17,01"
9463.0,25/04/2020 13:45,45.132,52.104,19.02,3437.9008,2767.94,873.26,"17,01"
9464.0,25/04/2020 14:00,43.756,51.792,16.704,4124.194,2686.62,876.66,"19,30"
9465.0,25/04/2020 14:15,46.968,50.856,25.056,2959.9556,2697.7,861.79,"19,30"
9466.0,25/04/2020 14:30,41.68,50.856,14.94,4053.898,2697.08,846.34,"19,30"
9467.0,25/04/2020 14:45,44.312,53.352,18.164,3194.5648,2581.9,835.59,"19,30"
9468.0,25/04/2020 15:00,44.272,53.04,12.252,3917.3808,2609.42,808.24,"19,00"
9469.0,25/04/2020 15:15,44.144,52.728,12.08,3682.8624,2598.4,742.5,"19,00"
9470.0,25/04/2020 15:30,44.624,51.168,12.12,3407.0668,1719.76,723.58,"19,00"
9471.0,25/04/2020 15:45,43.452,51.48,11.16,3295.7264,477.52,731.66,"19,00"
9472.0,25/04/2020 16:00,43.612,50.232,11.88,2687.4568,727.16,710.99,"23,43"
9473.0,25/04/2020 16:15,34.032,51.48,10.952,1906.6888,1837.1,693.02,"23,43"
9474.0,25/04/2020 16:30,34.72,49.92,9.784,2570.588,2728.92,653.43,"23,43"
9475.0,25/04/2020 16:45,36.236,49.92,9.564,2005.67,2716.04,648.46,"23,43"
9476.0,25/04/2020 17:00,34.132,48.048,8.672,1388.7356,2565.34,652.93,"32,80"
9477.0,25/04/2020 17:15,44.168,46.8,9.636,1466.4916,2448.94,630.68,"32,80"
9478.0,25/04/2020 17:30,38.152,46.488,9.36,1353.8468,2649.56,632.02,"32,80"
9479.0,25/04/2020 17:45,35.164,46.176,10.02,1022.934,2695.98,634.99,"32,80"
9480.0,25/04/2020 18:00,29.372,45.552,9.176,747.9084,2743.86,607.72,"42,50"
9481.0,25/04/2020 18:15,32.476,44.928,9.808,521.8048,2729.98,594.08,"42,50"
9482.0,25/04/2020 18:30,25.736,44.304,9.628,339.598,2625.74,581.91,"42,50"
9483.0,25/04/2020 18:45,21.824,44.616,9.476,209.7604,2600.5,553.19,"42,50"
9484.0,25/04/2020 19:00,29.74,43.992,9.252,98.8148,2630.5,537.4,"43,00"
9485.0,25/04/2020 19:15,20.816,44.616,9.908,20.3504,2582.16,527.98,"43,00"
9486.0,25/04/2020 19:30,17.544,45.24,9.184,0.6292,2585.06,513.66,"43,00"
9487.0,25/04/2020 19:45,14.068,46.176,9.784,0.0,2603.08,490.15,"43,00"
9488.0,25/04/2020 20:00,14.08,48.36,10.44,0.0,2600.72,476.3,"34,28"
9489.0,25/04/2020 20:15,14.512,46.488,9.144,0.0,2597.5,482.39,"34,28"
9490.0,25/04/2020 20:30,14.456,47.112,9.536,0.0,2590.38,458.72,"34,28"
9491.0,25/04/2020 20:45,14.284,44.928,10.628,0.0,2584.26,431.2,"34,28"
9492.0,25/04/2020 21:00,14.54,45.24,9.624,0.0,2547.72,416.58,"35,53"
9493.0,25/04/2020 21:15,14.38,45.552,9.616,0.0,2534.0,415.79,"35,53"
9494.0,25/04/2020 21:30,14.572,44.616,8.988,0.0,2539.24,405.06,"35,53"
9495.0,25/04/2020 21:45,14.664,44.304,9.744,0.0,2538.3,404.86,"35,53"
9496.0,25/04/2020 22:00,11.428,43.992,9.12,0.0,2538.18,394.22,"26,00"
9497.0,25/04/2020 22:15,9.064,43.992,10.004,0.0,2507.1,379.27,"26,00"
9498.0,25/04/2020 22:30,9.392,44.304,8.308,0.0,2463.56,363.78,"26,00"
9499.0,25/04/2020 22:45,9.156,43.368,8.54,0.0,2509.14,350.07,"26,00"
9500.0,25/04/2020 23:00,8.92,43.68,8.716,0.0,2510.02,337.19,"23,40"
9501.0,25/04/2020 23:15,8.884,43.992,8.372,0.0,2431.78,337.4,"23,40"
9502.0,25/04/2020 23:30,9.068,43.68,9.156,0.0,2426.96,335.82,"23,40"
9503.0,25/04/2020 23:45,9.424,43.368,7.924,0.0,2491.7,326.01,"23,40"
9504.0,26/04/2020 00:00,9.376,43.056,17.224,0.0,2467.32,326.37,"21,99"
9505.0,26/04/2020 00:15,9.536,43.68,10.24,0.0,2404.58,330.35,"21,99"
9506.0,26/04/2020 00:30,9.288,43.68,8.064,0.0,2430.82,324.9,"21,99"
9507.0,26/04/2020 00:45,9.384,43.68,8.228,0.0,2421.58,314.9,"21,99"
9508.0,26/04/2020 01:00,9.336,42.12,7.996,0.0,2388.34,313.39,"21,51"
9509.0,26/04/2020 01:15,9.124,43.368,8.888,0.0,2349.62,311.61,"21,51"
9510.0,26/04/2020 01:30,9.288,43.368,8.02,0.0,2344.78,295.08,"21,51"
9511.0,26/04/2020 01:45,9.068,43.992,8.036,0.0,2355.3,290.8,"21,51"
9512.0,26/04/2020 02:00,8.868,43.68,7.8,0.0,2410.76,284.1,"21,29"
9513.0,26/04/2020 02:15,9.4,41.808,9.308,0.0,2359.04,277.0,"21,29"
9514.0,26/04/2020 02:30,9.032,43.68,8.34,0.0,2329.34,260.44,"21,29"
9515.0,26/04/2020 02:45,9.304,43.368,8.172,0.0,2322.22,248.83,"21,29"
9516.0,26/04/2020 03:00,9.284,43.992,8.208,0.0,2381.08,243.89,"21,38"
9517.0,26/04/2020 03:15,8.856,41.808,8.424,0.0,2349.18,236.65,"21,38"
9518.0,26/04/2020 03:30,9.672,43.368,9.12,0.0,2311.24,242.59,"21,38"
9519.0,26/04/2020 03:45,9.644,43.056,20.884,0.0,2345.0,249.51,"21,38"
9520.0,26/04/2020 04:00,9.348,41.808,15.676,0.0,2376.04,252.74,"24,68"
9521.0,26/04/2020 04:15,9.228,43.992,17.124,0.0,2285.86,250.05,"24,68"
9522.0,26/04/2020 04:30,10.096,43.368,26.436,0.0,2279.62,243.12,"24,68"
9523.0,26/04/2020 04:45,9.568,43.056,22.456,0.0,2298.92,244.09,"24,68"
9524.0,26/04/2020 05:00,9.492,43.368,24.436,0.0,2300.3,247.63,"30,39"
9525.0,26/04/2020 05:15,9.26,43.368,28.956,0.0,2296.7,247.4,"30,39"
9526.0,26/04/2020 05:30,9.452,40.56,50.816,0.0,2289.48,245.7,"30,39"
9527.0,26/04/2020 05:45,8.904,40.56,83.616,0.0,2282.58,248.72,"30,39"
9528.0,26/04/2020 06:00,9.732,40.56,83.908,0.0,2317.52,242.31,"32,25"
9529.0,26/04/2020 06:15,8.648,40.56,108.272,0.0608,2322.52,244.52,"32,25"
9530.0,26/04/2020 06:30,8.696,41.184,132.648,10.75,2349.86,237.62,"32,25"
9531.0,26/04/2020 06:45,8.968,41.184,133.288,62.062,2302.68,233.69,"32,25"
9532.0,26/04/2020 07:00,9.184,43.056,137.596,171.5268,2287.44,236.25,"30,30"
9533.0,26/04/2020 07:15,9.036,43.68,154.088,291.422,2301.04,235.05,"30,30"
9534.0,26/04/2020 07:30,15.384,45.552,154.188,436.6464,2325.98,223.49,"30,30"
9535.0,26/04/2020 07:45,29.252,47.736,137.344,572.8492,2278.44,218.11,"30,30"
9536.0,26/04/2020 08:00,22.64,49.92,147.404,734.9064,2272.14,209.73,"24,38"
9537.0,26/04/2020 08:15,21.444,51.48,157.352,665.0872,2305.38,202.82,"24,38"
9538.0,26/04/2020 08:30,21.076,50.856,141.592,666.226,2281.38,206.31,"24,38"
9539.0,26/04/2020 08:45,15.628,51.168,144.632,618.6604,2282.62,199.34,"24,38"
9540.0,26/04/2020 09:00,12.86,52.416,144.76,656.0476,2316.56,190.34,"22,01"
9541.0,26/04/2020 09:15,16.068,54.912,138.82,746.2424,1375.94,178.58,"22,01"
9542.0,26/04/2020 09:30,19.424,52.104,153.044,946.53,425.1,169.27,"22,01"
9543.0,26/04/2020 09:45,15.772,51.48,159.396,1066.27,915.92,163.55,"22,01"
9544.0,26/04/2020 10:00,14.352,52.104,165.68,902.2236,2104.0,154.01,"21,51"
9545.0,26/04/2020 10:15,14.636,52.728,130.504,1021.4452,2718.72,145.02,"21,51"
